DateTime,Temp (C) ,Pressure (hPa),Rain (mm),Wind Speed 10 m (m/s),Wind Speed 24 m (m/s),Wind Direction 10 m (deg.M),Wind Direction 24 m (deg.M),PBL height (m)
16/03/2023 15:00,12.339996,972,0,5.451004,6.93,217.300049,200.600098,928.42
16/03/2023 16:00,11.660004,972,0,4.640999,6.133003,217,204.5,835.78
16/03/2023 17:00,10.930008,972,0,3.999001,5.202003,217.100098,199,817.04
16/03/2023 18:00,10.580002,972,0,4.024002,5.084,201,189.300049,745.24
16/03/2023 19:00,10.589996,972,0,2.988998,3.300999,197,184.5,700.81
16/03/2023 20:00,10.639999,972,0,1.676001,2.611,177.699951,174.899902,681.39
16/03/2023 21:00,10.740005,972,0,3.805,4.446999,206.699951,191.600098,639.36
16/03/2023 22:00,10.619995,972,0,3.075001,3.528999,223.800049,206.699951,591.02
16/03/2023 23:00,10.759995,972,0,2.581001,3.025002,211.100098,206.5,550.53
17/03/2023 00:00,10.720001,972,0,2.182999,2.904999,235.300049,218.399902,563.39
17/03/2023 01:00,10.529999,972,0,2.145,2.782001,223.800049,207.5,646.14
17/03/2023 02:00,10.259995,972,0,2.216,3.140999,235.199951,226.199951,709.88
17/03/2023 03:00,10.029999,972,0,2.165001,2.903,214.5,207.899902,683.25
17/03/2023 04:00,10.229996,972,0,1.405001,1.851999,188.600098,178,639.83
17/03/2023 05:00,10.110001,972,0,1.019001,1.396,220.100098,219.800049,643.76
17/03/2023 06:00,10.020004,972,0,2.207001,2.837002,203.800049,199.5,645.96
17/03/2023 07:00,9.820007,973,0,1.445,2.543999,156.699951,148.800049,607.38
17/03/2023 08:00,10.050003,973,0,2.390999,2.805,205.800049,198.600098,595.42
17/03/2023 09:00,10.539993,973,0,3.045002,3.474998,220.899902,217.100098,609.64
17/03/2023 10:00,11.309998,974,0,3.507,4.873001,219.800049,206.100098,807.19
17/03/2023 11:00,12.529999,974,0,3.192001,3.974998,214.100098,203.600098,837.92
17/03/2023 12:00,14.470001,974,0,3.465,4.456001,217.899902,205.800049,940.08
17/03/2023 13:00,14.309998,973,0,3.285,4.112,234.5,218.699951,1073.70
17/03/2023 14:00,15.080002,973,0,3.521999,5.112999,197.5,186.5,1203.24
17/03/2023 15:00,15.300003,973,0,3.076,3.451,219.5,201.100098,1176.34
17/03/2023 16:00,14.899994,972,0,3.054001,4.169998,207.399902,198.100098,704.60
17/03/2023 17:00,12.820007,973,0,2.471001,3.684002,266.899902,267.100098,572.48
17/03/2023 18:00,11.199997,973,0,1.75,2.807999,181.800049,179.300049,424.75
17/03/2023 19:00,9.889999,974,0,1.351,2.052002,81.900024,85.900024,289.00
17/03/2023 20:00,9.960007,974,0,0.755,1.417999,135,131.199951,285.76
17/03/2023 21:00,9.259995,974,0,0.67,0.671,88.5,110,321.81
17/03/2023 22:00,9.119995,975,0,0.232,0.85,136.399902,218.800049,287.82
17/03/2023 23:00,10.25,975,0,1.962999,2.603001,211.300049,193.600098,248.84
18/03/2023 00:00,10.229996,975,0,1.136999,1.92,205.100098,195.899902,258.48
18/03/2023 01:00,10.080002,975,0,0.444,0.815,137.399902,194.899902,277.47
18/03/2023 02:00,10.050003,975,0,1.511999,2.000999,203.100098,186.199951,270.96
18/03/2023 03:00,10.039993,975,0,1.174999,1.816999,192.5,174.5,251.14
18/03/2023 04:00,9.660004,975,0,0.735,1.02,181.399902,173.100098,178.52
18/03/2023 05:00,9.589996,975,0,1.399,2.285,146,150.800049,171.30
18/03/2023 06:00,9.839996,976,0,2.466999,3.411999,185.399902,183.600098,174.75
18/03/2023 07:00,9.5,976,0,1.246,2.071999,121.099976,133.199951,202.04
18/03/2023 08:00,10.440002,977,0,1.063,1.465,225.600098,207.5,274.86
18/03/2023 09:00,11.050003,977,0,0.862,1.381001,186.800049,155.800049,436.27
18/03/2023 10:00,12.210007,977,0,1.796,2.27,205.100098,197.300049,495.80
18/03/2023 11:00,12.830002,977,0,2.153,2.528999,202,197.100098,765.41
18/03/2023 12:00,13.440002,977,0,1.392,1.572001,212.699951,193.199951,940.15
18/03/2023 13:00,13.460007,977,0,1.653,2.648998,168.399902,170.800049,898.37
18/03/2023 14:00,13.630005,977,0,1.769001,2.629002,131.5,133,1030.23
18/03/2023 15:00,13.919998,976,0,1.042999,1.555,164.600098,144.199951,921.81
18/03/2023 16:00,12.320007,976,0.2,2.629002,3.886002,208,201,785.21
18/03/2023 17:00,12.160004,977,0,1.184999,1.766001,44.849976,29.660004,515.98
18/03/2023 18:00,11.619995,978,0,0.822001,1.399,277.399902,272.600098,394.51
18/03/2023 19:00,10.869995,979,0,0.722,1.296,247.300049,253.199951,409.20
18/03/2023 20:00,10.309998,979,0,1.243,2.459,263,256.600098,457.30
18/03/2023 21:00,10.360001,980,0,1.700001,3.449001,269,263.899902,508.69
18/03/2023 22:00,8.149994,981,0,3.126999,4.870003,294.899902,277.700195,637.03
18/03/2023 23:00,7.712997,981,0,3.155998,4.967003,274,268.399902,699.85
19/03/2023 00:00,7.499001,982,0,3.332001,4.908997,290.799805,289.5,756.75
19/03/2023 01:00,6.781998,983,0,1.514999,3.359001,291.299805,286.700195,741.37
19/03/2023 02:00,6.688004,983,0,3.323002,4.079002,285.299805,285.200195,711.56
19/03/2023 03:00,6.730003,984,0,2.027,3.601002,294.200195,287.200195,664.22
19/03/2023 04:00,6.488998,984,0,1.431999,2.381001,296.100098,283.600098,666.26
19/03/2023 05:00,6.380997,985,0,2.077999,3.019001,291.399902,296.299805,631.06
19/03/2023 06:00,6.195,986,0,1.385,2.648998,287.299805,291.700195,626.51
19/03/2023 07:00,6.586998,986,0,1.226999,1.916,294.5,282.600098,649.01
19/03/2023 08:00,8.059998,987,0,1.789,2.413002,296.299805,285.899902,678.52
19/03/2023 09:00,9.139999,988,0,3.216999,4.701004,298.100098,294.200195,749.20
19/03/2023 10:00,9.660004,989,0,2.289001,3.578999,304.899902,289.700195,834.19
19/03/2023 11:00,10.550003,989,0,2.300999,3.420002,263.600098,267.799805,876.15
19/03/2023 12:00,10.820007,989,0,1.830999,2.993,259.899902,271.899902,933.70
19/03/2023 13:00,10.720001,990,0,1.863001,2.687,290.399902,277.5,961.30
19/03/2023 14:00,10.770004,990,0,3.214001,4.415001,252,253.5,990.03
19/03/2023 15:00,10.949997,990,0,2.328999,3.119999,266.700195,271.299805,959.62
19/03/2023 16:00,10.190002,990,0,2.219002,3.522999,286.899902,283.700195,904.51
19/03/2023 17:00,9.570007,990,0,2.319,3.352001,258.600098,264.899902,882.89
19/03/2023 18:00,9.330002,991,0,1.217001,2.075001,247.600098,243.5,661.68
19/03/2023 19:00,8.740005,991,0,0.841,1.362,237.5,245.699951,404.47
19/03/2023 20:00,8.949997,991,0,1.409,1.792999,212.399902,208.300049,244.17
19/03/2023 21:00,8.770004,991,0,1.413,1.910999,202.399902,203.199951,180.94
19/03/2023 22:00,8.330002,990,0,2.434002,3.16,220,212.699951,360.86
19/03/2023 23:00,7.866997,990,0,2.627998,3.327,223.199951,216,442.61
20/03/2023 00:00,7.698997,989,0,3.578999,3.955002,221.899902,217.600098,419.93
20/03/2023 01:00,7.429001,989,0,3.977001,5.188004,221.899902,207.399902,439.57
20/03/2023 02:00,7.288002,988,0,4.165001,5.264999,224.800049,212.100098,457.71
20/03/2023 03:00,7.149002,988,0,2.152,2.817001,218,216.800049,473.48
20/03/2023 04:00,7.533997,987,0,2.740002,3.715,214.699951,202.800049,462.89
20/03/2023 05:00,7.723,987,0,3.530998,4.289001,217.600098,208.899902,455.47
20/03/2023 06:00,7.947998,987,0,2.708,3.137001,213.399902,204.600098,453.51
20/03/2023 07:00,8.589996,987,0,3.226002,4.278999,211.199951,203.899902,429.43
20/03/2023 08:00,9.419998,987,0,3.68,4.490997,224.899902,208.899902,431.63
20/03/2023 09:00,10.440002,987,0,2.514,3.661999,230,211.199951,467.41
20/03/2023 10:00,11.389999,987,0,2.216999,2.639999,229.600098,219.5,488.29
20/03/2023 11:00,12.419998,987,0,3.095001,3.581001,231.199951,224.5,533.60
20/03/2023 12:00,13.339996,987,0,2.196999,2.945,241.600098,233.800049,618.75
20/03/2023 13:00,13.889999,987,0,2.771999,3.480999,231.399902,225.600098,672.72
20/03/2023 14:00,14.960007,986,0,2.268002,2.566002,223.199951,218.199951,822.08
20/03/2023 15:00,15.059998,986,0,2.605999,4.002998,241.100098,241,1011.40
20/03/2023 16:00,15.180008,986,0,1.660999,2.345001,232,221.399902,1016.95
20/03/2023 17:00,14.830002,985,0,3.266998,3.841999,220.699951,210.800049,789.32
20/03/2023 18:00,14.259995,985,0,2.311001,2.969002,214.899902,202.399902,445.44
20/03/2023 19:00,12.899994,985,0,1.357,2.249001,179.899902,173.100098,496.81
20/03/2023 20:00,12.610001,985,0,2.612999,3.077999,197.899902,188.399902,555.81
20/03/2023 21:00,12.070007,984,0,2.098999,2.868,195.300049,180,544.72
20/03/2023 22:00,11.680008,983,0,2.442001,3.339001,204.100098,188.600098,618.63
20/03/2023 23:00,11.520004,983,0,3.137001,4.251999,198.899902,192.100098,632.12
21/03/2023 00:00,11,982,0,3.249001,4.226997,219.100098,209.300049,684.07
21/03/2023 01:00,10.430008,981,0,2.587002,4.079002,212.5,200.699951,670.08
21/03/2023 02:00,9.919998,980,0,4.235001,5.894997,208.399902,198.100098,684.93
21/03/2023 03:00,10.039993,980,0,3.832001,4.970001,212.199951,198.699951,684.25
21/03/2023 04:00,10.160004,979,0,3.306,4.918999,212,194.899902,624.67
21/03/2023 05:00,10.110001,978,0,2.735001,3.324001,190.100098,184.800049,620.83
21/03/2023 06:00,10.130005,978,0,3.271,4.406998,211.199951,196.899902,639.59
21/03/2023 07:00,10.210007,977,0,2.959,3.797001,205.300049,196.699951,755.91
21/03/2023 08:00,10.699997,977,0,3.612,3.981998,213.399902,192.100098,868.86
21/03/2023 09:00,11.210007,977,0,3.658001,4.763,204.800049,200.5,901.35
21/03/2023 10:00,12.119995,976,0,3.897999,4.974998,208.199951,195.100098,1053.17
21/03/2023 11:00,13.350006,976,0,3.759998,4.384003,214.100098,200.399902,1312.46
21/03/2023 12:00,13.440002,976,0,4.601997,5.883003,220.399902,211.399902,1464.31
21/03/2023 13:00,14.5,975,0,3.473,5.125,251.800049,231,1410.81
21/03/2023 14:00,13.889999,975,0,5.983002,7.513,229.100098,219.5,1369.99
21/03/2023 15:00,13.899994,974,0,4.311996,5.705002,231.899902,222.699951,1332.08
21/03/2023 16:00,14.210007,974,0,4.504997,6.689003,243.800049,237.699951,1457.78
21/03/2023 17:00,12.910004,974,0,5.307999,6.925003,232.5,228.199951,1394.39
21/03/2023 18:00,11.910004,974,0,4.513,5.661003,227.5,216.600098,1291.97
21/03/2023 19:00,11.330002,973,0,4.413002,5.275002,220.100098,211.300049,1218.99
21/03/2023 20:00,10.460007,973,0,3.581001,5.102997,225.399902,208.199951,1185.52
21/03/2023 21:00,9.639999,972,0,3.938999,5.629997,204,199.699951,1094.83
21/03/2023 22:00,9.360001,970,0,3.992001,5.220001,183.800049,177.199951,1183.08
21/03/2023 23:00,9.770004,969,0,4.965004,6.219002,203.399902,194.600098,1232.00
22/03/2023 00:00,10.080002,967,0,3.93,5.849998,195.199951,179.199951,1181.53
22/03/2023 01:00,10.110001,966,0,4.487999,5.154999,197.600098,191.5,1171.83
22/03/2023 02:00,10.779999,964,0,5.533997,7.593002,201.100098,189.100098,1183.03
22/03/2023 03:00,10.779999,963,0,4.797997,5.805,209.899902,194,1168.41
22/03/2023 04:00,11,962,0,5.834999,7.577003,200.399902,193.600098,1154.42
22/03/2023 05:00,11.430008,963,0,5.172997,5.878998,224.699951,211.300049,1267.75
22/03/2023 06:00,11.369995,963,0,5.725998,7.373001,234.300049,238.600098,1237.60
22/03/2023 07:00,10.279999,965,0,4.227997,6.154999,238.100098,236.100098,1089.49
22/03/2023 08:00,10.119995,966,0,4.961998,6.527,238.600098,239.199951,1020.42
22/03/2023 09:00,10.690002,966,0,4.162003,6.291,249.399902,243.399902,1036.46
22/03/2023 10:00,11.039993,966,0,5.979004,7.457001,224.600098,214.800049,1357.41
22/03/2023 11:00,11.559998,967,0,6.695,8.869995,230.199951,221.199951,1602.63
22/03/2023 12:00,12.449997,967,0,6.277,7.137001,223.800049,214.100098,1748.26
22/03/2023 13:00,13.539993,966,0,6.389,7.817001,221.300049,221.199951,1851.04
22/03/2023 14:00,13.410004,966,0,4.962997,5.614998,215.699951,212.100098,1904.05
22/03/2023 15:00,13.649994,965,0,5.229004,6.527,221.199951,205.699951,1685.80
22/03/2023 16:00,13.830002,964,0,6.901001,8.669998,229,214.600098,1620.93
22/03/2023 17:00,13.919998,963,0,5.447998,6.905998,221.300049,210.100098,1380.18
22/03/2023 18:00,12.860001,963,0,5.257004,6.718002,207.699951,198.5,1184.02
22/03/2023 19:00,11.720001,962,0,3.988998,4.796997,204.600098,187.100098,1138.83
22/03/2023 20:00,11.610001,961,0,4.172997,5.595001,196.300049,184.300049,1237.76
22/03/2023 21:00,10.550003,960,0,4.302002,5.341003,194.100098,174.699951,1242.12
22/03/2023 22:00,9.520004,960,0,3.314999,4.432999,210.100098,194.300049,1306.36
22/03/2023 23:00,8.550003,959,0,6.331001,7.707001,223.800049,214.5,1243.16
23/03/2023 00:00,8.380005,959,0,4.483002,4.918999,219.699951,204.800049,1260.20
23/03/2023 01:00,8.300003,960,0,3.643002,4.454002,232.199951,217.5,1197.85
23/03/2023 02:00,8.160004,961,0,5.105003,6.219002,241.699951,241.100098,1122.00
23/03/2023 03:00,7.707001,961,0,4.023003,6.736,246.300049,239.399902,1006.32
23/03/2023 04:00,7.059998,961,0,4.799004,6.926003,226.899902,216.199951,880.63
23/03/2023 05:00,6.821999,962,0,5.943001,7.331001,227.199951,212.100098,813.91
23/03/2023 06:00,7.102997,961,0,5.401001,6.773003,223.5,216.199951,806.00
23/03/2023 07:00,7.386002,961,0,6.031998,7.462997,209.600098,206.5,912.24
23/03/2023 08:00,8.529999,961,0,6.863998,8.139999,212.399902,200,1079.27
23/03/2023 09:00,9.940002,961,0,7.399002,8.759995,217.300049,206.699951,1182.59
23/03/2023 10:00,11.399994,961,0,6.999001,9.960007,220,206.800049,1696.75
23/03/2023 11:00,12.259995,962,0,6.585999,8.009995,211.199951,204.800049,1709.60
23/03/2023 12:00,11.380005,963,0,5.120003,6.370003,242.800049,244.699951,1317.90
23/03/2023 13:00,12.919998,963,0,5.001999,6.523003,237.199951,232.5,1435.36
23/03/2023 14:00,13.770004,962,0,5.778999,7.067001,221.399902,207.100098,1572.54
23/03/2023 15:00,14.899994,961,0,6.278,8.149994,230,225,1499.67
23/03/2023 16:00,13.610001,961,0,4.190002,4.948997,232,228.399902,1356.70
23/03/2023 17:00,12.809998,960,0,4.751999,6.677002,208.800049,196.399902,1183.76
23/03/2023 18:00,12.529999,960,0,4.875999,5.114998,208.600098,194.899902,1054.75
23/03/2023 19:00,11,960,0,4.349998,5.515999,199.399902,188.199951,970.23
23/03/2023 20:00,10.070007,960,0,3.560001,4.448997,200.300049,184.5,966.86
23/03/2023 21:00,9.369995,959,0,4.201004,5.663002,210.399902,199.899902,853.06
23/03/2023 22:00,8.649994,959,0,3.314999,4.521004,201.899902,188,849.11
23/03/2023 23:00,8.339996,959,0,3.799,4.774002,210.199951,194.899902,943.38
24/03/2023 00:00,8.100006,959,0,3.353001,4.269997,210.600098,197.699951,1013.49
24/03/2023 01:00,8.330002,960,0,4.046997,5.248001,231.100098,225.800049,1016.89
24/03/2023 02:00,7.896004,960,0,4.691002,5.039001,230.399902,218.300049,996.69
24/03/2023 03:00,7.638,960,0,4.911003,6.077003,227.600098,222.600098,968.43
24/03/2023 04:00,7.330002,960,0,5.291,7.285004,227.300049,215.699951,980.40
24/03/2023 05:00,7.421997,961,0,6.110001,7.489998,224.800049,212.600098,970.32
24/03/2023 06:00,7.374001,961,0,4.906998,6.745003,221.899902,215.100098,947.49
24/03/2023 07:00,8.070007,962,0,4.774002,5.993004,209.300049,203,1004.25
24/03/2023 08:00,8.779999,962,0,3.684002,5.245003,215.899902,207.5,1132.97
24/03/2023 09:00,10.009995,962,0,3.862999,5.483002,205.300049,195.800049,1252.06
24/03/2023 10:00,10.889999,963,0,4.601997,5.837997,219.399902,215.699951,1467.88
24/03/2023 11:00,11.559998,963,0,6.946999,7.571999,219.600098,209.600098,1555.65
24/03/2023 12:00,11.680008,963,0,6.606003,8.080002,216.300049,210.699951,1379.93
24/03/2023 13:00,12.699997,962,0,7.408997,10.009995,224.5,212.600098,1435.65
24/03/2023 14:00,13.130005,962,0,7.481003,8.740005,226.100098,217.5,1637.89
24/03/2023 15:00,12.990005,961,0,4.455002,6.717003,225.699951,215.399902,1311.24
24/03/2023 16:00,12.630005,961,0,4.347,6.315002,216.800049,210.100098,1167.08
24/03/2023 17:00,11.399994,961,0,3.721001,4.551003,211.300049,203,1224.75
24/03/2023 18:00,10.930008,961,0,4.25,4.972,227.699951,221,1202.00
24/03/2023 19:00,9.690002,961,0,3.193001,4.238998,206.100098,189.399902,1149.77
24/03/2023 20:00,9.380005,961,0,3.526001,3.966999,210.699951,210.800049,1172.50
24/03/2023 21:00,9.169998,961,0,4.264999,5.563004,211.300049,199.5,1129.53
24/03/2023 22:00,8.440002,961,0,4.431,5.355003,224.800049,216.899902,1209.87
24/03/2023 23:00,7.793999,962,0,2.740002,3.611,199.5,184,1185.86
25/03/2023 00:00,7.836998,962,0,3.353001,3.993999,207,199.5,1095.66
25/03/2023 01:00,8.080002,962,0,2.370998,3.249001,210.199951,196.699951,1112.51
25/03/2023 02:00,8.119995,961,0,4.393997,6.397003,241.300049,235.199951,1124.54
25/03/2023 03:00,8.399994,961,0,6.396004,8.440002,233.600098,240.300049,1180.40
25/03/2023 04:00,8.830002,961,0,5.241997,9.279999,252.800049,241.800049,1207.34
25/03/2023 05:00,8.100006,962,0,5.276001,7.32,251.899902,254.600098,1210.77
25/03/2023 06:00,8.059998,964,0,5.376999,6.356003,257,265.5,1205.02
25/03/2023 07:00,8.360001,965,0,3.909,6.128998,268.399902,265.600098,1235.47
25/03/2023 08:00,8.880005,967,0,3.174999,5.521004,266.100098,268.100098,1322.16
25/03/2023 09:00,9.580002,969,0,3.403,5.517998,268.399902,266.299805,1292.81
25/03/2023 10:00,10.210007,971,0,3.221001,6.175003,269.299805,265.299805,1227.88
25/03/2023 11:00,10.960007,972,0,4.436996,7.013,267.399902,256.899902,1237.40
25/03/2023 12:00,10.520004,973,0,2.57,4.037003,275.5,268,1113.70
25/03/2023 13:00,11.970001,974,0,2.743999,5.058998,266.5,270.100098,1174.09
25/03/2023 14:00,12.559998,974,0,2.611,4.57,299,278.899902,1061.28
25/03/2023 15:00,12.419998,975,0,3.382999,5.428001,265.600098,257.600098,983.39
25/03/2023 16:00,11.410004,976,0,1.952,3.126999,272.899902,274,922.70
25/03/2023 17:00,11.399994,976,0,2.040001,3.681999,275.700195,291.799805,766.42
25/03/2023 18:00,10.949997,976,0,1.719999,2.976002,275.600098,262.600098,531.13
25/03/2023 19:00,10.190002,976,0,0.459,0.879,298.299805,279.600098,49.18
25/03/2023 20:00,9.080002,976,0,0.278,0.723,78,3.828999,15.32
25/03/2023 21:00,8.399994,977,0,0.557,0.825,225.199951,204.300049,26.68
25/03/2023 22:00,7.956001,977,0,0.77,1.139,0,351.899902,58.95
25/03/2023 23:00,6.792,977,0,1.763,2.831001,65.369995,74.900024,93.07
26/03/2023 00:00,6.342003,976,0,1.617001,2.379002,58.780029,59.390015,152.36
26/03/2023 01:00,6.183998,976,0,1.872999,3.221001,76.790039,70.290039,222.80
26/03/2023 02:00,6.027,976,0,1.679001,2.847,65.130005,54.419983,283.13
26/03/2023 03:00,5.870003,975,0,2.507,3.705002,57.859985,48.429993,318.65
26/03/2023 04:00,5.764,975,0,2.920002,4.724998,45.640015,36.75,353.18
26/03/2023 05:00,5.688004,975,0,3.567001,4.457001,39.390015,27.549988,415.67
26/03/2023 06:00,5.329002,976,0,3.321999,4.709,39.059998,31.790009,505.29
26/03/2023 07:00,5.504997,977,0,2.952999,4.504997,35.190002,32.580017,614.56
26/03/2023 08:00,5.744003,979,0,3.963001,4.630997,29.929993,20.779999,705.42
26/03/2023 09:00,6.374001,980,0,3.527,5.248001,38.340027,26.940002,768.81
26/03/2023 10:00,6.939003,981,0,3.768002,5.665001,37.609985,26.600006,892.51
26/03/2023 11:00,7.637001,982,0,3.917,4.791,39.75,29.76001,1005.72
26/03/2023 12:00,7.425003,984,0,4.416,5.229004,34.080017,26.860016,1101.46
26/03/2023 13:00,7.611,985,0,4.303001,5.639999,44.080017,28.140015,1155.26
26/03/2023 14:00,7.407997,986,0,2.890999,4.448997,44.840027,33.450012,1083.83
26/03/2023 15:00,7.084999,987,0,2.030998,2.634998,24.690002,19.339996,1051.61
26/03/2023 16:00,6.318001,989,0,1.325001,1.952999,15.430008,12.570007,1040.11
26/03/2023 17:00,6.823997,990,0,1.743999,3.365002,352.799805,341.899902,998.62
26/03/2023 18:00,5.847,992,0,2.639,3.564999,23.73999,12.990005,918.86
26/03/2023 19:00,5.750999,992,0,0.985,1.879,345.399902,336.799805,793.08
26/03/2023 20:00,5.709999,994,0,2.417,4.079002,5.786003,357.299805,710.07
26/03/2023 21:00,5.278999,995,0,1.747,2.884998,354.600098,340.899902,583.12
26/03/2023 22:00,5.040001,996,0,2.568001,3.800999,1.559999,348.899902,557.53
26/03/2023 23:00,4.655998,997,0,1.927,2.778999,21.200012,1.253,395.15
27/03/2023 00:00,3.977001,997,0,1.653,2.602001,352.799805,340.5,309.31
27/03/2023 01:00,3.511002,998,0,0.979,1.757999,3.514999,350.100098,230.31
27/03/2023 02:00,3.112999,999,0,0.665,0.922,267.5,275.700195,159.05
27/03/2023 03:00,3.208,999,0,1.146,1.747,227.100098,237.100098,97.12
27/03/2023 04:00,3.181999,1000,0,0.803,1.271999,251.600098,268,69.91
27/03/2023 05:00,3.036999,1000,0,0.848,1.295,255,262.5,53.98
27/03/2023 06:00,3.062,1001,0,0.307,0.48,34.700012,314.5,47.55
27/03/2023 07:00,3.601002,1001,0,0.937,1.504999,5.683998,356.100098,76.20
27/03/2023 08:00,3.952,1002,0,1.584,2.132999,12.050003,359.5,294.53
27/03/2023 09:00,4.210999,1002,0,1.332001,1.733,51.390015,33.720032,502.79
27/03/2023 10:00,5.123001,1003,0,1.558001,1.993,40.720032,34.549988,836.13
27/03/2023 11:00,6.683998,1003,0,1.031,1.229,14.580002,359.799805,972.31
27/03/2023 12:00,7.176003,1002,0,0.889,1.159,8.960007,88.699951,868.38
27/03/2023 13:00,7.899002,1002,0,1.221001,1.495001,183.800049,142.399902,1100.83
27/03/2023 14:00,7.983002,1002,0,1.677999,1.867001,102.5,99.900024,1063.33
27/03/2023 15:00,9.680008,1001,0,1.835001,2.103001,188.300049,164.600098,1104.48
27/03/2023 16:00,9,1001,0,1.729,2.797001,159,154.100098,972.12
27/03/2023 17:00,10.25,1001,0,2.783001,3.341,189.399902,178.300049,946.54
27/03/2023 18:00,9.059998,1001,0,2.138,2.641998,211.199951,209,138.62
27/03/2023 19:00,7.732002,1000,0,1.993999,2.976002,201.100098,191.300049,79.31
27/03/2023 20:00,5.943001,1000,0,0.937,1.785999,226.600098,220.800049,102.02
27/03/2023 21:00,4.991997,1000,0,0.925,1.865999,227.300049,212,152.84
27/03/2023 22:00,5.651001,999,0,2.257,3.578999,205.699951,178.5,228.85
27/03/2023 23:00,5.254997,999,0,1.117001,1.886999,208.199951,194.300049,287.19
