u,v,key,osmid,oneway,lanes_OSMNx,ref,highway,maxspeed,reversed,length,bridge,ID,ID_tuple,new_ID,count,speedlim,lanes,width,highway_key,class,road_class,capacity,congFactor,avgSpeed,criticalDensity,u_original,v_original,geometry,idx,u_Old,v_Old,key_Old,name,junction,access,width_OSMNx,suspicious_width,tunnel
12,11,0,425725327,True,2,A61,trunk,30 mph,False,330.2057808094237,,[425725327],"(425725327,)",2425,2,48.2802,2.0,7.169747619047621,trunk,UAP2,2,1044.6021602016149,0.3,14.48406,72.12081144386414,8936023363,21026879,"LINESTRING (-1.4968037868222261 53.407529400426796, -1.4968492000000002 53.4074414, -1.496399000000001 53.4060086, -1.4961650458532068 53.40459764136094)","(16, 15, 0)",16,15,0,Penistone Road,,,,,
14,11,0,"[965944368, 965944367, 119148343, 131541695]",True,"['2', '3']",A61,trunk,30 mph,False,283.12076964011135,yes,"[965944368, 965944367, 119148343, 131541695]","(965944368, 965944367, 119148343, 131541695)",4054,1,48.2802,3.0,9.244928571428574,trunk,UAP2,2,1274.204314754886,0.3,14.48406,87.97286912335947,1758645507,130915814,"LINESTRING (-1.4933144239814116 53.40273576957355, -1.4933660000000004 53.402870599999986, -1.4948985000000001 53.403886099999994, -1.4961650458532068 53.40459764136094)","(18, 15, 0)",18,15,0,Penistone Road,,,,,
14,16,0,"[119148344, 965944371]",True,2,A61,trunk,30 mph,False,548.2911822463664,,"[119148344, 965944371]","(119148344, 965944371)",4055,1,48.2802,2.0,7.169747619047621,trunk,UAP2,2,1044.6021602016149,0.3,14.48406,72.12081144386414,1759989656,160300565,"LINESTRING (-1.4933144239814116 53.40273576957355, -1.4932360000000005 53.40293199999999, -1.4898344000000012 53.4002154, -1.4920570076054673 53.40010277076532)","(18, 20, 0)",18,20,0,Penistone Road,,,,,
134,133,0,"[161817394, 1021283966]",False,2,A6101,primary,30 mph,False,522.6629757317039,,"[161817394, 1021283966]","(161817394, 1021283966)",1465,2,48.2802,2.0,7.169747619047621,primary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,192534358,89277682,"LINESTRING (-1.5015197450756 53.40258424939847, -1.5027075000000005 53.4020399, -1.5074298999999998 53.4007132, -1.5085488659465902 53.400567238742646)","(138, 137, 0)",138,137,0,Holme Lane,,,,,
134,11,0,313501246,False,3,,primary,30 mph,False,421.8181991231859,,[313501246],"(313501246,)",1477,2,48.2802,3.0,9.244928571428574,primary,UAP3,3,1126.66191344125,0.3,14.48406,77.78633293712191,3194980803,130915763,"LINESTRING (-1.5015197450756 53.40258424939847, -1.5009739999999996 53.402772799999994, -1.4984205999999995 53.40389699999999, -1.4961650458532068 53.40459764136094)","(138, 15, 0)",138,15,0,Bradfield Road,,,,,
134,135,0,"[42775496, 44919970]",False,2,,tertiary,,False,992.9528456286025,,"[42775496, 44919970]","(42775496, 44919970)",1812,2,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,194206221,1351619617,"LINESTRING (-1.5015197450756 53.40258424939847, -1.5034107000000017 53.4041251, -1.5041399 53.409983600000004, -1.5043139524995388 53.4111177252824)","(138, 139, 0)",138,139,0,Middlewood Road,,,,,
134,136,0,42794082,False,2,,tertiary,30 mph,True,760.8233508436359,,[42794082],"(42794082,)",1811,2,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,194206221,194203371,"LINESTRING (-1.5015197450756 53.40258424939847, -1.5034107000000017 53.4041251, -1.5094634000000007 53.4074711)","(138, 140, 0)",138,140,0,Dykes Hall Road,,,,,
134,505,0,"[1175875522, 1175875523, 19791507, 163099534]",False,2,,tertiary,30 mph,True,846.8136899981266,,"[1175875522, 1175875523, 19791507, 163099534]","(1175875522, 1175875523, 19791507, 163099534)",1561,1,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,148309522,76791927,"LINESTRING (-1.5015197450756 53.40258424939847, -1.498574099999999 53.40137239999999, -1.4996435000000008 53.39593609999999)","(138, 510, 0)",138,510,0,"['Ripley Street', 'Walkley Lane']",,,,,
134,504,0,"[42637810, 1326120435, 936778023]",False,2,,tertiary,30 mph,True,368.5841038121083,,"[42637810, 1326120435, 936778023]","(42637810, 1326120435, 936778023)",1314,2,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,148309522,69363595,"LINESTRING (-1.5015197450756 53.40258424939847, -1.498574099999999 53.40137239999999, -1.4970230000000002 53.4006495)","(138, 509, 0)",138,509,0,Langsett Road,,,,,
318,11,0,23184662,False,2,,unclassified,30 mph,True,305.82933853928466,,[23184662],"(23184662,)",721,4,48.2802,2.0,7.05026904761905,unclassified,UAP3,3,909.6974168927081,0.3,14.48406,62.8067970508758,250639337,26821734,"LINESTRING (-1.491779100000001 53.40529239999999, -1.4941939999999998 53.4046791, -1.4961650458532068 53.40459764136094)","(323, 15, 0)",323,15,0,Livesey Street,,,,,
13,12,0,"[965944345, 116034778]",True,2,A61,trunk,30 mph,False,215.80122508106132,,"[965944345, 116034778]","(965944345, 116034778)",2428,1,48.2802,2.0,7.169747619047621,trunk,UAP2,2,1044.6021602016149,0.3,14.48406,72.12081144386414,250720899,250720897,"LINESTRING (-1.497772313807649 53.40934663342382, -1.4973975000000008 53.4090329, -1.4968889999999997 53.40758819999999, -1.4968037868222261 53.407529400426796)","(17, 16, 0)",17,16,0,Penistone Road,,,,,
13,427,0,"[116034787, 804694181, 986754503, 986754504, 116034776]",True,3,A61,trunk,30 mph,False,283.5712288934333,yes,"[116034787, 804694181, 986754503, 986754504, 116034776]","(116034787, 804694181, 986754503, 986754504, 116034776)",4754,1,48.2802,3.0,9.244928571428574,trunk,UAP2,2,1274.204314754886,0.3,14.48406,87.97286912335947,8936023346,2273087091,"LINESTRING (-1.497772313807649 53.40934663342382, -1.4979549000000012 53.409779199999996, -1.4987256 53.4112181, -1.4978816850184222 53.41152780732395)","(17, 432, 0)",17,432,0,"['Penistone Road North', 'Penistone Road']",,,,,
13,206,0,9259279,False,2,A6102,primary,30 mph,True,270.13358753664244,,[9259279],"(9259279,)",3827,2,48.2802,2.0,7.169747619047621,primary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,1395200731,8715472620,"LINESTRING (-1.497772313807649 53.40934663342382, -1.4982133000000009 53.409301000000006, -1.5011844000000003 53.4101304, -1.5015028852714327 53.410195084054)","(17, 211, 0)",17,211,0,Parkside Road,,,,,
427,430,0,23184744,False,,,unclassified,,False,254.43995644975269,,[23184744],"(23184744,)",2434,4,48.2802,1.0,4.369099938382911,unclassified,UAP4,4,570.4078578650892,0.3,14.48406,39.381765738687164,250721342,250721344,"LINESTRING (-1.4978816850184222 53.41152780732395, -1.4968768000000001 53.4117944, -1.4951241999999993 53.4105454)","(432, 435, 0)",432,435,0,Rawson Spring Road,,,,,
427,424,0,42494134,False,,A6102,primary,30 mph,True,248.97502032876844,,[42494134],"(42494134,)",1137,2,48.2802,2.0,7.169747619047621,primary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,250721342,27238639,"LINESTRING (-1.4978816850184222 53.41152780732395, -1.4968768000000001 53.4117944, -1.4943848000000008 53.4123254)","(432, 429, 0)",432,429,0,Herries Road South,,,,,
427,13,0,"[42229676, 965944324, 116034790]",True,2,A61,trunk,30 mph,False,269.9919986924697,yes,"[42229676, 965944324, 116034790]","(42229676, 965944324, 116034790)",1627,1,48.2802,2.0,7.169747619047621,trunk,UAP2,2,1044.6021602016149,0.3,14.48406,72.12081144386414,149827291,250720903,"LINESTRING (-1.4978816850184222 53.41152780732395, -1.498486 53.4112545, -1.4977419000000007 53.40977859999999, -1.497772313807649 53.40934663342382)","(432, 17, 0)",432,17,0,"['Penistone Road North', 'Penistone Road']",,,,,
427,157,0,22927690,True,2,A61,trunk,30 mph,False,740.1545011591897,,[22927690],"(22927690,)",4274,1,48.2802,2.0,7.169747619047621,trunk,UAP2,2,1044.6021602016149,0.3,14.48406,72.12081144386414,2273087091,8715402924,"LINESTRING (-1.4978816850184222 53.41152780732395, -1.4987256 53.4112181, -1.5006280000000003 53.414828500000006, -1.499858087084763 53.41705697421372)","(432, 161, 0)",432,161,0,Penistone Road North,,,,,
206,135,0,"[43573424, 973619351]",True,"['2', '1']",A6102,tertiary,30 mph,False,260.86907990961686,,"[43573424, 973619351]","(43573424, 973619351)",4624,1,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,8715472622,69372694,"LINESTRING (-1.5015028852714327 53.410195084054, -1.5017465999999995 53.41014260000001, -1.5037229000000016 53.410172999999986, -1.5043139524995388 53.4111177252824)","(211, 139, 1)",211,139,1,Parkside Road,,,,,
206,13,0,9259279,False,2,A6102,primary,30 mph,False,270.13358753664244,,[9259279],"(9259279,)",3827,2,48.2802,2.0,7.169747619047621,primary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,8715472620,1395200731,"LINESTRING (-1.5015028852714327 53.410195084054, -1.5011844000000003 53.4101304, -1.4982133000000009 53.409301000000006, -1.497772313807649 53.40934663342382)","(211, 17, 0)",211,17,0,Parkside Road,,,,,
16,504,0,42637810,False,2,,tertiary,30 mph,False,362.6381272044454,,[42637810],"(42637810,)",1315,4,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,69450092,69363595,"LINESTRING (-1.4920570076054673 53.40010277076532, -1.4955053 53.399884099999994, -1.4970230000000002 53.4006495)","(20, 509, 0)",20,509,0,Langsett Road,,,,,
16,14,0,"[965944369, 965944370, 965944375]",True,3,A61,trunk,30 mph,False,368.2250449841056,,"[965944369, 965944370, 965944375]","(965944369, 965944370, 965944375)",1327,1,48.2802,3.0,9.244928571428574,trunk,UAP2,2,1274.204314754886,0.3,14.48406,87.97286912335947,69450069,21026832,"LINESTRING (-1.4920570076054673 53.40010277076532, -1.4911607 53.40155810000001, -1.4931205 53.402704, -1.4933144239814116 53.40273576957355)","(20, 18, 0)",20,18,0,Penistone Road,,,,,
16,503,0,"[1021283969, 807839033]",False,2,,tertiary,30 mph,True,518.8323891494848,,"[1021283969, 807839033]","(1021283969, 807839033)",3087,1,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,686571393,686571656,"LINESTRING (-1.4920570076054673 53.40010277076532, -1.4944026000000008 53.39933899999999, -1.490618500000001 53.397982799999994, -1.490336116458765 53.39758775444995)","(20, 508, 1)",20,508,1,Langsett Road,,,,,
16,15,0,131542327,True,2,A61,trunk,30 mph,False,2299.442894772504,,[131542327],"(131542327,)",1725,1,48.2802,2.0,7.169747619047621,trunk,UAP2,2,1044.6021602016149,0.3,14.48406,72.12081144386414,160301224,1741202469,"LINESTRING (-1.4920570076054673 53.40010277076532, -1.4895199999999997 53.39943890000001, -1.488174800000001 53.3965209, -1.473147031942589 53.38329936714168)","(20, 19, 0)",20,19,0,Penistone Road,,,,,
15,273,0,"[4240100, 8136389]",True,2,A625,primary,30 mph,False,1516.8965233831161,,"[4240100, 8136389]","(4240100, 8136389)",609,1,48.2802,2.0,7.169747619047621,primary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,26783014,818846429,"LINESTRING (-1.473147031942589 53.38329936714168, -1.4801603000000008 53.3735185, -1.4833165999999998 53.37283339999999, -1.4847826997396116 53.372388049677944)","(19, 278, 0)",19,278,0,"['Moore Street', 'Ecclesall Road']",,,,,
15,17,0,"[964388596, 964388597]",True,"['2', '3']",A61,trunk,40 mph,False,1389.5971098113082,,"[964388596, 964388597]","(964388596, 964388597)",42,1,64.3736,3.0,9.244928571428574,trunk,UAP2,2,1274.204314754886,0.3,19.312079999999998,65.9796518425196,21027038,21027048,"LINESTRING (-1.473147031942589 53.38329936714168, -1.4796480000000005 53.3741212, -1.4823887000000002 53.37603790000001)","(19, 21, 0)",19,21,0,Hanover Way,,,,,
15,18,0,39629202,True,2,A61,trunk,40 mph,False,994.4245269057769,,[39629202],"(39629202,)",48,1,64.3736,2.0,7.169747619047621,trunk,UAP2,2,1044.6021602016149,0.3,19.312079999999998,54.09060858289811,21027066,11120754310,"LINESTRING (-1.473147031942589 53.38329936714168, -1.4839518000000012 53.3801619, -1.4840754000000005 53.3784077)","(19, 22, 0)",19,22,0,Upper Hanover Street,,,,,
15,19,0,"[331834306, 7020870]",False,2,B6388,unclassified,20 mph,"[False, True]",1788.0775874964488,,"[331834306, 7020870]","(331834306, 7020870)",2384,2,32.1868,2.0,7.012438404386148,unclassified,UAP4,4,829.5851821468614,0.3,9.656039999999999,85.91360248578728,715082511,249001159,"LINESTRING (-1.473147031942589 53.38329936714168, -1.4735218999999997 53.369367700000005, -1.4744024 53.36816039999999, -1.4752619795113553 53.367521437909275)","(19, 23, 1)",19,23,1,"['Hill Street', 'Woodhead Road']",,,,,
15,39,0,"[4390088, 972650037, 972650038]",False,"['2', '3']",A57,primary,30 mph,True,1393.9050844268493,,"[4390088, 972650037, 972650038]","(4390088, 972650037, 972650038)",4585,2,48.2802,3.0,9.244928571428574,primary,UAP3,3,1126.66191344125,0.3,14.48406,77.78633293712191,8149005115,8149005102,"LINESTRING (-1.473147031942589 53.38329936714168, -1.4898449000000002 53.38095220000001, -1.4917497000000006 53.381125699999984, -1.4927605860539856 53.380182759735284)","(19, 43, 2)",19,43,2,Western Bank,,,,,
15,42,0,"[181071819, 39628460]",False,2,B6069,secondary,30 mph,True,1810.878182637514,,"[181071819, 39628460]","(181071819, 39628460)",172,2,48.2802,2.0,7.169747619047621,secondary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,26870186,21740881,"LINESTRING (-1.473147031942589 53.38329936714168, -1.4921301000000005 53.37716330000001, -1.4960559999999992 53.3748773, -1.496155150175652 53.37480190004285)","(19, 46, 0)",19,46,0,Clarkehouse Road,,,,,
15,48,0,"[39629178, 1341549380, 47061237]",False,,,tertiary,20 mph,True,1241.5712739036105,,"[39629178, 1341549380, 47061237]","(39629178, 1341549380, 47061237)",696,2,32.1868,1.0,4.085943039058704,tertiary,UAP4,4,536.8287267159224,0.3,9.656039999999999,55.59512250528399,138163016,26788715,"LINESTRING (-1.473147031942589 53.38329936714168, -1.4839927 53.3907068, -1.4854995000000002 53.38974939999999)","(19, 52, 1)",19,52,1,Albert Terrace Road,,,,,
15,51,0,39628455,False,2,B6547,secondary,30 mph,True,1764.9679513005647,,[39628455],"(39628455,)",708,2,48.2802,2.0,7.169747619047621,secondary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,26819353,1591678033,"LINESTRING (-1.473147031942589 53.38329936714168, -1.4937318999999998 53.3771261, -1.4969932000000004 53.376487099999984, -1.4970336999685638 53.376520350006764)","(19, 55, 0)",19,55,0,Glossop Road,,,,,
15,66,0,15035718,False,3,B6074,secondary,30 mph,True,1352.3949664912855,,[15035718],"(15035718,)",1562,4,48.2802,2.0,7.169747619047621,secondary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,148348305,148348313,"LINESTRING (-1.473147031942589 53.38329936714168, -1.4757880999999993 53.3936797, -1.4785322999999988 53.3937388, -1.478554450002011 53.393734850002055)","(19, 70, 1)",19,70,1,Boyland Street,,,,,
15,356,0,"[42137546, 173579659, 173579660, 173579661]",False,2,,tertiary,30 mph,"[False, True]",1330.573245876549,,"[42137546, 173579659, 173579660, 173579661]","(42137546, 173579659, 173579660, 173579661)",845,2,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,26872572,3388622839,"LINESTRING (-1.473147031942589 53.38329936714168, -1.4584015000000004 53.383425499999994, -1.4539931999999995 53.384509400000006, -1.4535051807493837 53.38450078087223)","(19, 361, 0)",19,361,0,Broad Street,,,,,
15,207,0,"[424575879, 424575886, 43706287, 22958262, 22914680, 964989470]",False,"['2', '3']",B6071,secondary,30 mph,False,1845.4248306346408,yes,"[424575879, 424575886, 43706287, 22958262, 22914680, 964989470]","(424575879, 424575886, 43706287, 22958262, 22914680, 964989470)",1675,2,48.2802,3.0,9.244928571428574,secondary,UAP3,3,1126.66191344125,0.3,14.48406,77.78633293712191,149887751,149827725,"LINESTRING (-1.473147031942589 53.38329936714168, -1.4613763000000006 53.3756856, -1.4554618999999993 53.37924300000001, -1.4541237515976644 53.37834689285258)","(19, 212, 1)",19,212,1,"['Talbot Street', 'Shrewsbury Road']",,,,,
15,319,0,"[1173354706, 1173354707, 173045972, 315129222]",False,"['4', '3']",A61,trunk,30 mph,False,1574.3530022548669,,"[1173354706, 1173354707, 173045972, 315129222]","(1173354706, 1173354707, 173045972, 315129222)",4163,2,48.2802,4.0,9.244928571428574,trunk,UAP2,2,1246.045296894819,0.3,14.48406,86.0287306801283,1838721821,1838721769,"LINESTRING (-1.473147031942589 53.38329936714168, -1.4628915999999996 53.37385149999999, -1.4636621000000007 53.37184829999999, -1.4622764212685464 53.371789636083534)","(19, 324, 1)",19,324,1,Queens Road,,,,,
15,177,0,"[23058933, 23058934, 163980359]",True,2,A61,trunk,30 mph,False,1245.9730957470722,yes,"[23058933, 23058934, 163980359]","(23058933, 23058934, 163980359)",4084,1,48.2802,2.0,7.169747619047621,trunk,UAP2,2,1044.6021602016149,0.3,14.48406,72.12081144386414,1784882987,221879248,"LINESTRING (-1.473147031942589 53.38329936714168, -1.4615744 53.387204999999994, -1.4591218000000004 53.38673769999999, -1.4563570550345923 53.38628245043425)","(19, 181, 2)",19,181,2,Derek Dooley Way,,,,,
15,234,0,"[305483720, 280691727, 280691729, 1165397650, 1165397651, 177968155, 964989469]",False,"['2', '3']",A6135,primary,30 mph,"[False, True]",2414.8438634671897,,"[305483720, 280691727, 280691729, 1165397650, 1165397651, 177968155, 964989469]","(305483720, 280691727, 280691729, 1165397650, 1165397651, 177968155, 964989469)",520,2,48.2802,3.0,9.244928571428574,primary,UAP3,3,1126.66191344125,0.3,14.48406,77.78633293712191,71200155,26711891,"LINESTRING (-1.473147031942589 53.38329936714168, -1.4612043999999993 53.37433179999999, -1.4452387000000004 53.3733782, -1.4447391241633205 53.37280656282002)","(19, 239, 0)",19,239,0,Granville Road,,,,,
15,267,0,"[4384045, 965944389]",False,3,B6074,secondary,30 mph,False,1871.584673905404,,"[4384045, 965944389]","(4384045, 965944389)",532,1,48.2802,3.0,9.244928571428574,secondary,UAP3,3,1126.66191344125,0.3,14.48406,77.78633293712191,26755716,6514524822,"LINESTRING (-1.473147031942589 53.38329936714168, -1.4859579999999997 53.395678600000004, -1.4826926000000007 53.39453019999999)","(19, 272, 0)",19,272,0,Neepsend Lane,,,,,
15,16,0,"[965944381, 965944382, 965944383]",True,"['4', '2', '3']",A61,trunk,30 mph,False,2298.2401099402837,,"[965944381, 965944382, 965944383]","(965944381, 965944382, 965944383)",4381,1,48.2802,4.0,9.244928571428574,trunk,UAP2,2,1246.045296894819,0.3,14.48406,86.0287306801283,3216668464,160301226,"LINESTRING (-1.473147031942589 53.38329936714168, -1.4879841999999992 53.39604740000001, -1.4897337 53.39950829999999, -1.4920570076054673 53.40010277076532)","(19, 20, 0)",19,20,0,Penistone Road,,,,,
15,268,0,22702851,False,,,unclassified,,False,1915.6819937015732,,[22702851],"(22702851,)",1962,6,48.2802,1.0,4.369099938382911,unclassified,UAP4,4,570.4078578650892,0.3,14.48406,39.381765738687164,243525644,243525646,"LINESTRING (-1.473147031942589 53.38329936714168, -1.4849996000000008 53.39725670000001, -1.4838269000000006 53.39831999999999, -1.483582598565835 53.39806795024499)","(19, 273, 1)",19,273,1,Hoyland Road,,,,,
15,269,0,"[15035727, 119926951]",False,,B6075,unclassified,30 mph,"[False, True]",1444.3083037417748,,"[15035727, 119926951]","(15035727, 119926951)",1568,1,48.2802,1.0,4.369099938382911,unclassified,UAP4,4,570.4078578650892,0.3,14.48406,39.381765738687164,148348326,148348347,"LINESTRING (-1.473147031942589 53.38329936714168, -1.4730886000000007 53.3936548, -1.4727324999999998 53.395587299999995, -1.4734696387979354 53.39506760406829)","(19, 274, 2)",19,274,2,"['Rugby Street', 'Woodside Lane']",,,,,
15,275,0,"[305352697, 305352698, 4387180]",False,2,,unclassified,,False,1436.6736383632992,,"[305352697, 305352698, 4387180]","(305352697, 305352698, 4387180)",614,2,48.2802,2.0,7.05026904761905,unclassified,UAP3,3,909.6974168927081,0.3,14.48406,62.8067970508758,26783671,242767619,"LINESTRING (-1.473147031942589 53.38329936714168, -1.4788133999999997 53.3719786, -1.4806451000000012 53.371986099999994)","(19, 280, 0)",19,280,0,Napier Street,,,,,
15,274,0,"[1191242952, 107211802]",False,2,,tertiary,30 mph,False,1678.5783044621794,,"[1191242952, 107211802]","(1191242952, 107211802)",615,2,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,26783671,3099633036,"LINESTRING (-1.473147031942589 53.38329936714168, -1.4788133999999997 53.3719786, -1.4820428000000005 53.37055349999999, -1.4834950049553277 53.3705139670417)","(19, 279, 0)",19,279,0,Cemetery Road,,,,,
15,320,0,"[974103232, 974103233, 800859757, 40349445]",False,2,,tertiary,"['30 mph', '20 mph']",True,1376.6552379491438,,"[974103232, 974103233, 800859757, 40349445]","(974103232, 974103233, 800859757, 40349445)",3634,1,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,1234828895,1173003087,"LINESTRING (-1.473147031942589 53.38329936714168, -1.468076800000001 53.3732625, -1.4684908999999997 53.3713906)","(19, 325, 2)",19,325,2,Shoreham Street,,,,,
15,21,0,222388468,False,2,A621,tertiary,20 mph,True,2123.8778928723077,,[222388468],"(222388468,)",1713,4,32.1868,2.0,5.277269356767096,tertiary,UAP4,4,641.3101877384192,0.3,9.656039999999999,66.41544439940382,158740307,1798052960,"LINESTRING (-1.473147031942589 53.38329936714168, -1.469025900000001 53.36907229999999, -1.4694693000000005 53.36709160000001, -1.4709002319551443 53.364582019816375)","(19, 25, 1)",19,25,1,Shoreham Street,,,,,
15,311,0,16664023,False,,,unclassified,,True,927.6114928332631,,[16664023],"(16664023,)",1765,2,48.2802,1.0,4.369099938382911,unclassified,UAP4,4,570.4078578650892,0.3,14.48406,39.381765738687164,3402892042,162867938,"LINESTRING (-1.473147031942589 53.38329936714168, -1.482205199999999 53.388054, -1.4830910000000004 53.3870551)","(19, 316, 0)",19,316,0,St Philip's Road,,,,,
