Time,sensorID,flowTotal,Nom_CO2_total,sensor,timestamp,AIRPRES,HUM,NO,NO2,PARTICLE_COUNT,PM1,PM10,PM2_5,PM4,TEMP,TSP,hour,month,day,dow,wkn
1674813600,SBT,539,66995,2450229,2023-01-27T10:00:00Z,1020.7,82.4,3.3,7.13,227.24,123.13,271.09,244.32,270.41,5.3,271.09,10,1,27,5,4
1674815400,SBT,511,62622,2450229,2023-01-27T10:30:00Z,1020.7,81.7,36.23,34.19,226.78,124.44,300.41,268.52,299.92,5.5,300.41,10,1,27,5,4
1674817200,SBT,530,69290,2450229,2023-01-27T11:00:00Z,1021,81.5,31.84,-2.85,230.48,123.62,298.6,266.28,297.7,5.7,298.6,11,1,27,5,4
1674819000,SBT,506,64002,2450229,2023-01-27T11:30:00Z,1021.3,80,32.42,-3.88,200.73,103.51,250.29,222.35,249.61,6.1,250.29,11,1,27,5,4
1674820800,SBT,566,74077,2450229,2023-01-27T12:00:00Z,1020.9,78.5,11.76,4.72,209.81,108.39,251.25,224.62,250.77,6.2,251.25,12,1,27,5,4
1674822600,SBT,560,71352,2450229,2023-01-27T12:30:00Z,1020.8,77,27.63,-5.01,191.79,99.9,229.44,205.29,228.77,6.5,229.44,12,1,27,5,4
1674824400,SBT,493,61693,2450229,2023-01-27T13:00:00Z,1020.7,76.2,24.37,-4.24,200.02,105.18,240.77,216.53,240.28,6.5,240.77,13,1,27,5,4
1674826200,SBT,520,66176,2450229,2023-01-27T13:30:00Z,1020.1,76.4,39.54,-3.07,194.52,100.09,217.68,197.07,216.94,6.6,217.68,13,1,27,5,4
1674828000,SBT,512,64440,2450229,2023-01-27T14:00:00Z,1019.5,75.2,45.35,-3.03,208.47,108.26,245.62,221.17,245.42,6.7,245.62,14,1,27,5,4
1674829800,SBT,510,66723,2450229,2023-01-27T14:30:00Z,1019.3,74,40.24,16.74,213.6,114.46,267.53,237.49,263.86,6.7,270.07,14,1,27,5,4
1674831600,SBT,545,68025,2450229,2023-01-27T15:00:00Z,1019.5,74.1,12.57,-3.35,209.28,109.04,235.89,213.53,234.95,6.7,235.89,15,1,27,5,4
1674833400,SBT,471,61317,2450229,2023-01-27T15:30:00Z,1019.6,72.8,39.69,-4.61,203.59,106.55,234.52,211.26,233.08,6.7,234.52,15,1,27,5,4
1674835200,SBT,461,62210,2450229,2023-01-27T16:00:00Z,1019.4,72.3,15.12,9.3,195.18,101.19,222.8,197.54,217.78,6.6,223.87,16,1,27,5,4
1674837000,SBT,270,33374,2450229,2023-01-27T16:30:00Z,1019.3,72.2,40.74,-4.84,208.22,106.77,222.82,201.99,221.21,6.5,222.82,16,1,27,5,4
1674838800,SBT,202,25102,2450229,2023-01-27T17:00:00Z,1020.4,72.6,17.21,-1.83,167.38,84.5,167.36,153.39,167.14,6.4,167.36,17,1,27,5,4
1674840600,SBT,205,25868,2450229,2023-01-27T17:30:00Z,1020.5,73.1,27.89,4.66,206.22,104.23,206.77,188.11,206.74,6.4,206.77,17,1,27,5,4
1674842400,SBT,261,33294,2450229,2023-01-27T18:00:00Z,1020.7,73.6,42.6,13.68,213.97,109.9,218.56,198.72,218.2,6.3,218.56,18,1,27,5,4
1674844200,SBT,337,43594,2450229,2023-01-27T18:30:00Z,1020.7,74.2,26.71,-9.04,217.09,112.38,228.76,207.79,228.67,6.3,228.76,18,1,27,5,4
1674846000,SBT,343,43372,2450229,2023-01-27T19:00:00Z,1020.5,74.7,26.98,13.36,195.64,100.53,203.69,184.96,203.41,6.1,203.69,19,1,27,5,4
1674847800,SBT,383,48768,2450229,2023-01-27T19:30:00Z,1020.2,75,54.48,21.13,204.88,105.05,212.15,192.85,212.13,6.1,212.15,19,1,27,5,4
1674849600,SBT,327,41244,2450229,2023-01-27T20:00:00Z,1020.3,74.5,15.12,-3.8,225.84,115.29,228.51,208.27,228.41,5.8,228.51,20,1,27,5,4
1674851400,SBT,310,39201,2450229,2023-01-27T20:30:00Z,1020.4,73.1,28.89,-7.11,216.64,109.02,212.01,193.24,211.27,5.7,212.01,20,1,27,5,4
1674853200,SBT,289,36988,2450229,2023-01-27T21:00:00Z,1020.4,72.1,6.46,3.59,207.72,104.55,204.7,183.78,200.86,5.5,204.72,21,1,27,5,4
1674855000,SBT,252,30171,2450229,2023-01-27T21:30:00Z,1020.6,72.1,16.84,-1.79,231.57,117.63,236.94,212.5,233.53,5.6,236.97,21,1,27,5,4
1674856800,SBT,291,35667,2450229,2023-01-27T22:00:00Z,1020.3,72.9,23.54,-3.59,209.06,106.85,214.41,193.69,212.21,5.5,214.41,22,1,27,5,4
1674858600,SBT,239,30158,2450229,2023-01-27T22:30:00Z,1020.1,74.9,7.89,-1.85,204.56,104.36,210.08,191.58,210.05,5.5,210.08,22,1,27,5,4
1674860400,SBT,216,27386,2450229,2023-01-27T23:00:00Z,1019.9,75.8,15.12,-2.9,248.31,128.71,270.21,244.93,269.88,5.4,270.21,23,1,27,5,4
1674865800,SBT,150,18745,2450229,2023-01-28T00:30:00Z,1019.2,76.2,-8.8,-7.93,211.86,109.48,236.42,214.1,236.39,5.1,236.42,0,1,28,6,4
1674867600,SBT,148,19314,2450229,2023-01-28T01:00:00Z,1019,76.6,7.55,-4.95,195.72,100.78,209.53,190.75,209.53,5,209.53,1,1,28,6,4
1674869400,SBT,102,12089,2450229,2023-01-28T01:30:00Z,1018.9,76.9,-4.56,-7.59,234.64,121.78,259.5,235.28,259.5,4.9,259.5,1,1,28,6,4
1674871200,SBT,70,8040,2450229,2023-01-28T02:00:00Z,1018.8,77,-1.37,-8.57,218.53,111.41,233.06,211.4,233.04,4.9,233.06,2,1,28,6,4
1674873000,SBT,64,7809,2450229,2023-01-28T02:30:00Z,1018.5,77.1,-3.69,-6.77,195.96,101.73,214.97,194.4,214.88,4.8,214.97,2,1,28,6,4
1674874800,SBT,71,8294,2450229,2023-01-28T03:00:00Z,1018,77.6,3.89,-3.13,216.88,112.39,236.97,214.68,236.94,4.5,236.97,3,1,28,6,4
1674876600,SBT,60,6656,2450229,2023-01-28T03:30:00Z,1018,78.2,20.57,-8.43,235.96,122.18,254.22,230.69,254.12,4,254.22,3,1,28,6,4
1674878400,SBT,53,6484,2450229,2023-01-28T04:00:00Z,1018.4,79.3,-2.93,-11.48,238.18,122.7,251.18,228.57,251.15,3.3,251.18,4,1,28,6,4
1674880200,SBT,38,4862,2450229,2023-01-28T04:30:00Z,1018.3,80.4,10.88,-6.91,223.06,116.06,238.12,215.98,237.56,2.7,238.12,4,1,28,6,4
1674882000,SBT,44,5245,2450229,2023-01-28T05:00:00Z,1018.4,81.8,-9.14,-10.03,237.04,122.95,251.13,228.27,250.91,2.1,251.13,5,1,28,6,4
1674883800,SBT,37,4217,2450229,2023-01-28T05:30:00Z,1018.5,82.2,6.58,27.94,259.14,133.96,270.12,245.89,269.9,1.7,270.12,5,1,28,6,4
1674885600,SBT,75,9353,2450229,2023-01-28T06:00:00Z,1018.3,83.3,14.87,-0.81,244.26,125.95,257.57,233.41,257.05,1.7,257.57,6,1,28,6,4
1674887400,SBT,90,10484,2450229,2023-01-28T06:30:00Z,1018.2,83.6,14.4,13.58,219.07,114.13,234.46,212.37,233.97,2.1,234.46,6,1,28,6,4
1674889200,SBT,126,16489,2450229,2023-01-28T07:00:00Z,1018.5,83.7,9.62,-3.83,226.86,117.29,240.94,217.68,240.22,3.2,240.94,7,1,28,6,4
1674891000,SBT,102,12491,2450229,2023-01-28T07:30:00Z,1018.8,81.7,-4.11,-10.45,214.54,109.61,218.92,199.06,218.43,3.9,218.92,7,1,28,6,4
1674892800,SBT,116,14417,2450229,2023-01-28T08:00:00Z,1018.9,81.1,21.3,5.55,221.42,115.18,230.91,211.02,230.75,4.1,230.91,8,1,28,6,4
1674894600,SBT,272,34055,2450229,2023-01-28T08:30:00Z,1018.2,81.1,22.73,-5.78,211.5,112.05,232.24,211.48,231.89,4.2,232.24,8,1,28,6,4
1674896400,SBT,387,48510,2450229,2023-01-28T09:00:00Z,1017.8,80.7,27.75,10.37,241.38,127.93,259.72,237.25,259.37,4.4,259.72,9,1,28,6,4
1674898200,SBT,379,48787,2450229,2023-01-28T09:30:00Z,1018.4,80.7,40.04,8.99,238.33,126.82,255.92,234.24,255.43,4.8,255.92,9,1,28,6,4
1674900000,SBT,431,55990,2450229,2023-01-28T10:00:00Z,1019.1,79.5,22,-0.23,208.22,108.22,237.18,214.97,236.69,5.8,237.18,10,1,28,6,4
1674901800,SBT,513,63200,2450229,2023-01-28T10:30:00Z,1018.8,77.6,28.54,19.59,205.02,110.18,246.3,222.34,246.2,7,246.3,10,1,28,6,4
1674903600,SBT,446,56921,2450229,2023-01-28T11:00:00Z,1018.5,75.3,25.89,-2.44,181.79,98.79,224.3,201.26,224.09,8.2,224.3,11,1,28,6,4
1674905400,SBT,525,67233,2450229,2023-01-28T11:30:00Z,1018.8,74,20.86,-5.64,187.2,102.33,234.29,209.3,234.26,8.8,234.29,11,1,28,6,4
1674907200,SBT,566,72142,2450229,2023-01-28T12:00:00Z,1018.6,72.6,10.29,-4.93,176.53,96.53,219.97,196.15,219.91,9.1,219.97,12,1,28,6,4
1674909000,SBT,558,71743,2450229,2023-01-28T12:30:00Z,1018.6,73.9,10.01,-10.39,183.91,100.21,229.82,204.83,229.54,8.8,229.82,12,1,28,6,4
1674910800,SBT,545,70673,2450229,2023-01-28T13:00:00Z,1017.9,74.5,11.92,-6.12,194.54,107.99,252.9,223.97,252.05,8.8,252.9,13,1,28,6,4
1674912600,SBT,604,76223,2450229,2023-01-28T13:30:00Z,1018,75.3,25.11,-10.29,192.99,103.54,241.66,213.69,239.7,8.8,241.96,13,1,28,6,4
1674914400,SBT,594,77250,2450229,2023-01-28T14:00:00Z,1018.1,75.6,25.17,-0.97,200.2,105.09,249.29,221.93,248.87,8.8,249.29,14,1,28,6,4
1674916200,SBT,530,67854,2450229,2023-01-28T14:30:00Z,1018.1,75.4,12.08,-3.54,206.91,108.47,261,232.4,260.77,8.8,261,14,1,28,6,4
1674918000,SBT,510,65819,2450229,2023-01-28T15:00:00Z,1018,76.1,18.65,-4.02,201.47,104.23,243.31,218.17,243.31,8.4,243.31,15,1,28,6,4
1674919800,SBT,532,65545,2450229,2023-01-28T15:30:00Z,1018,76.4,21.71,-6.29,214.7,111.49,275.42,245.24,275.15,8.4,275.42,15,1,28,6,4
1674921600,SBT,520,66675,2450229,2023-01-28T16:00:00Z,1017.7,76.8,16.87,-4.36,192.1,97.52,230.81,206.65,230.81,8.3,230.81,16,1,28,6,4
1674923400,SBT,455,57433,2450229,2023-01-28T16:30:00Z,1017.4,77.1,17.68,-5.35,201.5,102.02,243.86,218.36,243.86,8.1,243.86,16,1,28,6,4
1674925200,SBT,346,44912,2450229,2023-01-28T17:00:00Z,1017.4,77.8,20.94,1.89,219.37,111.53,263.08,235.68,263.08,8,263.08,17,1,28,6,4
1674927000,SBT,328,42630,2450229,2023-01-28T17:30:00Z,1017,78.2,21.3,-4.59,208.71,104.89,239.32,213.59,239.32,7.9,239.32,17,1,28,6,4
1674928800,SBT,298,37084,2450229,2023-01-28T18:00:00Z,1016.7,79,19.86,-3.01,246.78,128.35,312.92,276.76,312.63,7.8,312.92,18,1,28,6,4
1674930600,SBT,330,43679,2450229,2023-01-28T18:30:00Z,1017,79.1,25.66,-5.28,221.12,113.01,264.93,236.24,264.91,7.7,264.93,18,1,28,6,4
1674932400,SBT,357,45198,2450229,2023-01-28T19:00:00Z,1017.1,79.3,-0.2,-5.26,200.23,103.3,239.55,214.17,239.55,7.6,239.55,19,1,28,6,4
1674934200,SBT,349,45561,2450229,2023-01-28T19:30:00Z,1017.7,79.4,18.87,-5.49,189.88,97.77,220.24,197.44,220.24,7.5,220.24,19,1,28,6,4
1674936000,SBT,340,42905,2450229,2023-01-28T20:00:00Z,1017.9,79.5,38.67,-0.92,198.92,102.75,240.25,214.52,240.25,7.5,240.25,20,1,28,6,4
1674937800,SBT,291,37405,2450229,2023-01-28T20:30:00Z,1017.8,79.3,26.73,-4.26,232.46,118.24,285.24,253.75,285.23,7.6,285.24,20,1,28,6,4
1674939600,SBT,272,34548,2450229,2023-01-28T21:00:00Z,1017.4,79.2,15.69,-3.44,241.63,124.93,315.13,278.55,315.13,7.6,315.13,21,1,28,6,4
1674941400,SBT,254,32232,2450229,2023-01-28T21:30:00Z,1016.4,79.4,27.04,-1.73,199.87,101.52,234.59,209.81,234.59,7.6,234.59,21,1,28,6,4
1674943200,SBT,220,27210,2450229,2023-01-28T22:00:00Z,1016.7,80,19.43,-5.94,215.24,106.94,244.77,218.89,244.76,7.4,244.77,22,1,28,6,4
1674945000,SBT,265,33373,2450229,2023-01-28T22:30:00Z,1016.3,80.6,31.35,-5.11,210.09,105.59,241.96,215.96,241.73,7.3,241.96,22,1,28,6,4
1674946800,SBT,202,25154,2450229,2023-01-28T23:00:00Z,1016.8,80.9,28.05,-8.48,194.23,99.33,230.91,206.66,230.9,7.2,230.91,23,1,28,6,4
1674952200,SBT,169,21535,2450229,2023-01-29T00:30:00Z,1016.4,82.1,23.96,-1.58,232.95,118.91,302,267.03,301.91,6.9,302,0,1,29,7,4
1674954000,SBT,146,17844,2450229,2023-01-29T01:00:00Z,1016,82.6,3.69,-6.47,239.9,120.32,283.83,252.88,283.48,6.6,283.83,1,1,29,7,4
1674955800,SBT,118,15370,2450229,2023-01-29T01:30:00Z,1015.7,82.9,14.23,-5.75,218.8,112.54,269.72,240.73,269.7,6.5,269.72,1,1,29,7,4
1674957600,SBT,75,8960,2450229,2023-01-29T02:00:00Z,1015.6,83.2,4.73,-2.84,216.94,109.81,252.57,226.67,252.57,6.3,252.57,2,1,29,7,4
1674959400,SBT,81,10478,2450229,2023-01-29T02:30:00Z,1015.1,83.6,-4.1,-1.36,217.43,111.91,288.68,255.16,288.68,6.1,288.68,2,1,29,7,4
1674961200,SBT,63,6935,2450229,2023-01-29T03:00:00Z,1014.6,83.9,6.07,-6.63,201.77,103.88,245.05,220,245.05,6.1,245.05,3,1,29,7,4
1674963000,SBT,65,8147,2450229,2023-01-29T03:30:00Z,1014.7,84.1,-0.32,-9.98,221.09,111.63,261.44,234.39,261.44,6.1,261.44,3,1,29,7,4
1674964800,SBT,58,7041,2450229,2023-01-29T04:00:00Z,1014.5,83.6,-7.12,-5.31,215.07,107.35,258.12,229.93,258.12,6.1,258.12,4,1,29,7,4
1674966600,SBT,45,5448,2450229,2023-01-29T04:30:00Z,1013.9,82.2,3.74,-5.69,225.31,114.36,281.71,249.56,281.71,6.2,281.71,4,1,29,7,4
1674968400,SBT,44,5367,2450229,2023-01-29T05:00:00Z,1013.1,80.8,10.87,-6.41,227,115.76,284.05,251.85,284.05,6.4,284.05,5,1,29,7,4
1674970200,SBT,58,6754,2450229,2023-01-29T05:30:00Z,1013.3,80.1,9.87,-7.94,231.4,116.23,293.39,259.28,293.38,6.6,293.39,5,1,29,7,4
1674972000,SBT,77,8930,2450229,2023-01-29T06:00:00Z,1013.2,79.3,16.03,-3.92,219.67,109.8,266.85,236.78,266.85,6.6,266.85,6,1,29,7,4
1674973800,SBT,84,11549,2450229,2023-01-29T06:30:00Z,1012.9,78.9,21.18,-7.96,223.18,114.89,274.99,244.29,274.7,6.6,274.99,6,1,29,7,4
1674975600,SBT,108,13709,2450229,2023-01-29T07:00:00Z,1012.8,79.1,3.77,-7.53,228.7,118.34,284.12,252.4,284.11,6.5,284.12,7,1,29,7,4
1674977400,SBT,85,9956,2450229,2023-01-29T07:30:00Z,1012.6,78.8,2.52,-5.03,233.48,117.8,262.9,235.73,262.89,6.2,262.9,7,1,29,7,4
1674979200,SBT,87,11469,2450229,2023-01-29T08:00:00Z,1011.9,77.7,5.18,-6.87,232.78,120.15,265.39,240.15,265.39,5.9,265.39,8,1,29,7,4
1674981000,SBT,119,15407,2450229,2023-01-29T08:30:00Z,1011.4,77.6,-7.83,-8.39,239.18,125.15,272.61,247.37,272.51,5.8,272.61,8,1,29,7,4
1674982800,SBT,211,25840,2450229,2023-01-29T09:00:00Z,1011.8,77.4,21.85,-6.07,234.52,123.05,270.9,245.28,270.88,6.1,270.9,9,1,29,7,4
1674984600,SBT,223,28301,2450229,2023-01-29T09:30:00Z,1011.5,76.6,14.98,-8.82,211.3,111.08,248.18,224.63,248.18,6.3,248.18,9,1,29,7,4
1674986400,SBT,344,42404,2450229,2023-01-29T10:00:00Z,1011.5,75.8,-9.22,-5.54,232.36,121.5,289.98,260.13,289.82,6.8,289.98,10,1,29,7,4
1674988200,SBT,413,51784,2450229,2023-01-29T10:30:00Z,1010.5,74.9,1.79,-3.2,178.88,94.05,210.84,190.85,210.81,7.3,210.84,10,1,29,7,4
1674990000,SBT,425,54020,2450229,2023-01-29T11:00:00Z,1010.4,73.6,14.87,-10.97,199.53,106.12,245.29,220.18,245,7.4,245.29,11,1,29,7,4
1674991800,SBT,433,54632,2450229,2023-01-29T11:30:00Z,1010,72.7,12.12,-8.83,199.15,107.79,243.49,218.52,243.13,7.8,243.49,11,1,29,7,4
1674993600,SBT,509,63192,2450229,2023-01-29T12:00:00Z,1009.7,73.3,10.16,-3.89,209.67,113.58,259.81,233.01,259.33,7.7,259.81,12,1,29,7,4
1674995400,SBT,514,63853,2450229,2023-01-29T12:30:00Z,1009.8,73.8,26.36,-7.64,195.51,105.55,244.2,217.72,243.78,7.9,244.2,12,1,29,7,4
1674997200,SBT,546,68476,2450229,2023-01-29T13:00:00Z,1009.8,74,11.89,-8.94,191.11,101.86,235.28,210.07,235,8.1,235.28,13,1,29,7,4
1674999000,SBT,608,76893,2450229,2023-01-29T13:30:00Z,1009.5,75.1,5.82,-8.7,214.94,112.21,270.76,241.54,270.76,7.9,270.76,13,1,29,7,4
1675000800,SBT,444,55935,2450229,2023-01-29T14:00:00Z,1008.6,76.4,12.39,-6.69,201.1,104.81,251.43,223.27,251.34,8,251.43,14,1,29,7,4
1675002600,SBT,509,64707,2450229,2023-01-29T14:30:00Z,1008.2,75.3,10.08,-7.03,205.89,110.44,262.69,233.76,262.62,8.4,262.69,14,1,29,7,4
1675004400,SBT,521,65129,2450229,2023-01-29T15:00:00Z,1007.5,75.7,18.88,-9,197.4,103.46,246.53,220.35,246.44,8.1,246.53,15,1,29,7,4
1675006200,SBT,500,62774,2450229,2023-01-29T15:30:00Z,1007.3,76.2,13.02,-5.2,211.85,110.17,255.87,230.1,255.85,8.1,255.87,15,1,29,7,4
1675008000,SBT,505,63503,2450229,2023-01-29T16:00:00Z,1007,76.4,10.95,-8.2,202.02,105.84,239.4,215.97,239.38,8.1,239.4,16,1,29,7,4
1675009800,SBT,507,62454,2450229,2023-01-29T16:30:00Z,1006.4,77.1,12.76,-3.84,232.1,120.22,286.4,257.07,286.39,8,286.4,16,1,29,7,4
1675011600,SBT,332,42512,2450229,2023-01-29T17:00:00Z,1006.7,78,5.46,-7.5,234,120.51,280,251.77,280,8.1,280,17,1,29,7,4
1675013400,SBT,322,40481,2450229,2023-01-29T17:30:00Z,1006.5,77.6,-1.79,-4.85,219.42,114.49,267.83,238.93,267.81,8.4,267.83,17,1,29,7,4
1675015200,SBT,323,40698,2450229,2023-01-29T18:00:00Z,1006.7,77.3,7.43,-2.56,228.42,117.57,270.01,242.05,270.01,8.6,270.01,18,1,29,7,4
1675017000,SBT,307,39560,2450229,2023-01-29T18:30:00Z,1006.5,77.1,4.94,-7.08,244.17,125.6,294.01,263.03,293.95,8.7,294.01,18,1,29,7,4
1675018800,SBT,331,42023,2450229,2023-01-29T19:00:00Z,1006.3,77,11.25,-8.73,213.4,108.8,245.93,220.71,245.93,8.5,245.93,19,1,29,7,4
1675020600,SBT,312,39206,2450229,2023-01-29T19:30:00Z,1006.4,77.4,1.89,-8.09,201.3,103.94,235.95,211.59,235.93,8.4,235.95,19,1,29,7,4
1675022400,SBT,278,35879,2450229,2023-01-29T20:00:00Z,1006.4,77.9,19.51,-6.38,203.13,103.53,233.73,209.48,233.51,8.4,233.73,20,1,29,7,4
1675024200,SBT,250,31319,2450229,2023-01-29T20:30:00Z,1004.6,78.4,3.76,-10.36,212.25,108.32,260.19,231.74,260.12,8.8,260.19,20,1,29,7,4
1675026000,SBT,220,28630,2450229,2023-01-29T21:00:00Z,1004.7,79.5,-1.65,-7.38,226.03,116.32,289.73,256.85,289.25,8.8,289.73,21,1,29,7,4
1675027800,SBT,244,30313,2450229,2023-01-29T21:30:00Z,1004.9,80.4,5.33,-4.93,200.83,100.05,249.9,220.67,249.62,8.8,249.9,21,1,29,7,4
1675029600,SBT,179,23956,2450229,2023-01-29T22:00:00Z,1004.8,80.9,14.39,-9.11,211.07,107.27,285.64,251.33,285.61,8.8,285.64,22,1,29,7,4
1675031400,SBT,209,27331,2450229,2023-01-29T22:30:00Z,1004.9,81.3,7.94,-7.28,209.09,105.02,286.94,251.34,286.78,9,286.94,22,1,29,7,4
1675033200,SBT,175,21700,2450229,2023-01-29T23:00:00Z,1005.5,78.5,-4.56,-10.98,197.55,99.87,254.31,223.6,253.59,9,254.31,23,1,29,7,4
1675038600,SBT,78,10110,2450229,2023-01-30T00:30:00Z,1006,73.2,3.78,-4.22,220.93,111.87,281.01,246.26,279.09,7.7,281.01,0,1,30,1,5
1675040400,SBT,59,6679,2450229,2023-01-30T01:00:00Z,1005.6,73.9,12.19,-6.91,194.73,98.93,236.94,208.56,235.14,7.4,236.94,1,1,30,1,5
1675042200,SBT,41,4874,2450229,2023-01-30T01:30:00Z,1005.7,73.1,-4.05,-3.29,220.9,110.12,255.06,225.86,253.35,7.3,255.06,1,1,30,1,5
1675044000,SBT,29,3321,2450229,2023-01-30T02:00:00Z,1006,71.8,12.05,-5.06,184.09,92.44,206.28,183.92,205.06,7,206.28,2,1,30,1,5
1675045800,SBT,16,1818,2450229,2023-01-30T02:30:00Z,1006.8,72.1,1.08,-3.28,218.1,114.08,271.04,239.92,269.56,6.6,271.04,2,1,30,1,5
1675047600,SBT,23,2704,2450229,2023-01-30T03:00:00Z,1006.7,72.8,16.6,-6.81,224.08,112.27,248.49,221.77,247.01,6.6,248.49,3,1,30,1,5
1675049400,SBT,11,1395,2450229,2023-01-30T03:30:00Z,1007,72.7,-0.65,-9.96,223.24,112.74,256.4,228.54,255.12,6.6,256.4,3,1,30,1,5
1675051200,SBT,22,2676,2450229,2023-01-30T04:00:00Z,1007.3,73.3,12.88,-8.35,185.62,95.09,213.16,189.67,211.43,6.7,213.16,4,1,30,1,5
1675053000,SBT,32,4036,2450229,2023-01-30T04:30:00Z,1007.5,72.6,11.55,-5.24,204.56,104.72,242.47,215.21,240.76,7,242.47,4,1,30,1,5
1675054800,SBT,33,4164,2450229,2023-01-30T05:00:00Z,1007.7,71.8,9.69,-8.88,209.57,105.99,245.01,217.88,243.59,7.1,245.01,5,1,30,1,5
1675056600,SBT,71,8561,2450229,2023-01-30T05:30:00Z,1007.8,71.1,4.77,-5.41,209.37,108.06,249.84,221.98,248.36,7.2,249.84,5,1,30,1,5
1675058400,SBT,103,12603,2450229,2023-01-30T06:00:00Z,1008.1,70.4,2.17,-2.66,198.62,101.44,226.57,202.52,225.41,7.2,226.57,6,1,30,1,5
1675060200,SBT,157,18968,2450229,2023-01-30T06:30:00Z,1008.2,70.4,21.34,-9.81,216.8,112.08,243.71,217.88,241.84,7.3,243.71,6,1,30,1,5
1675062000,SBT,322,39044,2450229,2023-01-30T07:00:00Z,1008.2,71.2,11.19,-4.79,182.98,93.47,194.22,174.25,192.51,7.1,194.22,7,1,30,1,5
1675063800,SBT,474,59505,2450229,2023-01-30T07:30:00Z,1008.2,70.5,25.74,-9.46,225.14,116.67,235.84,212.93,234.11,7,235.84,7,1,30,1,5
1675065600,SBT,404,52808,2450229,2023-01-30T08:00:00Z,1008.9,71,6.83,-6.12,237.18,123.68,252.96,229.48,251.54,6.9,252.96,8,1,30,1,5
1675067400,SBT,566,71288,2450229,2023-01-30T08:30:00Z,1008.9,72.5,2.49,-4.79,214.13,111.04,220.44,200.18,218.73,6.8,220.44,8,1,30,1,5
1675069200,SBT,599,76992,2450229,2023-01-30T09:00:00Z,1009.3,72.9,14.64,-3.93,230.52,123.51,247.61,224.64,245.97,7,247.61,9,1,30,1,5
1675071000,SBT,504,63803,2450229,2023-01-30T09:30:00Z,1009.8,72.7,12.64,-6.64,223.85,117.88,237.07,214.76,235.15,7.2,237.07,9,1,30,1,5
1675072800,SBT,476,61686,2450229,2023-01-30T10:00:00Z,1009.9,72.4,4.34,-4.47,207.6,113.86,245,219.87,243.13,7.5,245,10,1,30,1,5
1675074600,SBT,490,63787,2450229,2023-01-30T10:30:00Z,1010.2,72.1,9.73,-7.53,202.58,113.33,241.3,215.51,238.45,7.9,241.3,10,1,30,1,5
1675076400,SBT,531,66398,2450229,2023-01-30T11:00:00Z,1011,71.5,13.11,-4.96,182.38,100.63,218.71,194.5,216.05,8.2,218.71,11,1,30,1,5
1675078200,SBT,505,63459,2450229,2023-01-30T11:30:00Z,1011.2,71.1,3.78,-4.96,194.32,106.06,226.26,202.23,224.38,8.3,226.26,11,1,30,1,5
1675080000,SBT,396,50352,2450229,2023-01-30T12:00:00Z,1011.5,70.4,18.75,-5.43,193.24,108.08,235.16,208.49,232.24,8.7,235.16,12,1,30,1,5
1675081800,SBT,502,66214,2450229,2023-01-30T12:30:00Z,1010.9,69,13.37,-6.46,173.34,94.95,204.62,182.32,202.85,9,204.62,12,1,30,1,5
1675083600,SBT,451,55256,2450229,2023-01-30T13:00:00Z,1011.1,67.5,11.73,-8.98,172.62,93.14,200.12,178.32,198.06,9.4,200.12,13,1,30,1,5
1675085400,SBT,409,53508,2450229,2023-01-30T13:30:00Z,1011.8,66,15.24,-5.19,176.86,95.07,202.63,180.75,200.5,9.8,202.63,13,1,30,1,5
1675087200,SBT,459,58930,2450229,2023-01-30T14:00:00Z,1011.8,66.3,5.86,-3.84,172.08,92.91,197.75,176.86,195.76,9.8,197.75,14,1,30,1,5
1675089000,SBT,553,69004,2450229,2023-01-30T14:30:00Z,1012,65.4,5.21,-7.75,174.95,96.1,201.19,180.49,199.54,9.9,201.19,14,1,30,1,5
1675090800,SBT,532,69710,2450229,2023-01-30T15:00:00Z,1011.7,65.2,12.88,-11.5,166.26,90.02,187.39,168.45,185.65,9.7,187.39,15,1,30,1,5
1675092600,SBT,495,63467,2450229,2023-01-30T15:30:00Z,1011.7,64.8,15.37,-9.6,190.9,102.38,207.73,187.68,206.21,9.6,207.73,15,1,30,1,5
1675094400,SBT,484,61264,2450229,2023-01-30T16:00:00Z,1012.5,66.8,2.27,-5.88,194.06,103.25,211.62,190.99,209.97,8.8,211.62,16,1,30,1,5
1675096200,SBT,464,59668,2450229,2023-01-30T16:30:00Z,1012.4,68.6,8.98,-4.62,211.64,111.12,235.66,211.51,233.93,8.8,235.66,16,1,30,1,5
1675098000,SBT,406,51492,2450229,2023-01-30T17:00:00Z,1012.9,69.8,0.5,-8.61,194.42,100.13,216.34,193.77,214.61,8.4,216.34,17,1,30,1,5
1675099800,SBT,378,49603,2450229,2023-01-30T17:30:00Z,1012.7,71.1,24.15,-6.17,209.59,107.71,228.32,203.38,226.29,8.1,228.32,17,1,30,1,5
1675101600,SBT,368,47312,2450229,2023-01-30T18:00:00Z,1012.7,71.7,27.4,-6.69,220.85,113.14,240.03,214.87,238.45,7.8,240.03,18,1,30,1,5
1675103400,SBT,371,49593,2450229,2023-01-30T18:30:00Z,1013.3,72.6,21.98,-4.3,221.16,111.36,232.08,208.24,230.58,7.4,232.08,18,1,30,1,5
1675105200,SBT,364,46296,2450229,2023-01-30T19:00:00Z,1013.3,73.5,5.42,-2.1,225.64,115.2,245.46,219.53,243.75,7.3,245.46,19,1,30,1,5
