Actual,Partial_Dep,Density,Partial,CriticalDensity,Capacity,TT,Pred
11.025,15.263981945211054,6.875,0.03304675098782184,125,2450,0.931678297447593,0.09625
12.855,15.263981945211054,6.875,0.03304675098782184,125,2450,0.931678297447593,0.09625
14.825,15.263981945211054,6.875,0.03304675098782184,125,2450,0.931678297447593,0.09625
13.565,15.263981945211054,6.875,0.03304675098782184,125,2450,0.931678297447593,0.09625
14.755,15.263981945211054,6.875,0.03304675098782184,125,2450,0.931678297447593,0.09625
10.61,15.263981945211054,6.875,0.03304675098782184,125,2450,0.931678297447593,0.09625
12.735,15.263981945211054,6.875,0.03304675098782184,125,2450,0.931678297447593,0.09625
12.705,15.263981945211054,6.875,0.03304675098782184,125,2450,0.931678297447593,0.09625
10.445,15.263981945211054,6.875,0.03304675098782184,125,2450,0.931678297447593,0.09625
9.775,15.263981945211054,6.875,0.03304675098782184,125,2450,0.931678297447593,0.09625
18.665,15.263981945211054,6.875,0.03304675098782184,125,2450,0.931678297447593,0.09625
13.605,15.263981945211054,6.875,0.03304675098782184,125,2450,0.931678297447593,0.09625
31.04,15.261309436775544,7,0.03037424255231258,125,2450,0.9316783930196272,0.098
21.92,15.261309436775544,7,0.03037424255231258,125,2450,0.9316783930196272,0.098
8.635,15.261309436775544,7,0.03037424255231258,125,2450,0.9316783930196272,0.098
8.125,15.261309436775544,7,0.03037424255231258,125,2450,0.9316783930196272,0.098
13.735,15.261309436775544,7,0.03037424255231258,125,2450,0.9316783930196272,0.098
12.35,15.261309436775544,7,0.03037424255231258,125,2450,0.9316783930196272,0.098
14.655,15.261309436775544,7,0.03037424255231258,125,2450,0.9316783930196272,0.098
12.705,15.261309436775544,7,0.03037424255231258,125,2450,0.9316783930196272,0.098
15.595,15.261309436775544,7,0.03037424255231258,125,2450,0.9316783930196272,0.098
13.075,15.261309436775544,7,0.03037424255231258,125,2450,0.9316783930196272,0.098
13.355,15.261309436775544,7,0.03037424255231258,125,2450,0.9316783930196272,0.098
10.995,15.261309436775544,7,0.03037424255231258,125,2450,0.9316783930196272,0.098
12.775,15.261309436775544,7,0.03037424255231258,125,2450,0.9316783930196272,0.098
14.735,15.261309436775544,7,0.03037424255231258,125,2450,0.9316783930196272,0.098
15.455,15.261309436775544,7,0.03037424255231258,125,2450,0.9316783930196272,0.098
8.68,15.261309436775544,7,0.03037424255231258,125,2450,0.9316783930196272,0.098
10.56,15.261309436775544,7,0.03037424255231258,125,2450,0.9316783930196272,0.098
12.05,15.261309436775544,7,0.03037424255231258,125,2450,0.9316783930196272,0.098
15.99,15.261309436775544,7,0.03037424255231258,125,2450,0.9316783930196272,0.098
13.485,15.261309436775544,7,0.03037424255231258,125,2450,0.9316783930196272,0.098
14.545000000000002,15.26320631896355,7.125,0.03227112474031735,125,2450,0.9316784938510714,0.09975
12.13,15.26320631896355,7.125,0.03227112474031735,125,2450,0.9316784938510714,0.09975
13.505,15.26320631896355,7.125,0.03227112474031735,125,2450,0.9316784938510714,0.09975
12.22,15.26320631896355,7.125,0.03227112474031735,125,2450,0.9316784938510714,0.09975
13.425,15.26320631896355,7.125,0.03227112474031735,125,2450,0.9316784938510714,0.09975
10.585,15.26320631896355,7.125,0.03227112474031735,125,2450,0.9316784938510714,0.09975
17.555,15.26320631896355,7.125,0.03227112474031735,125,2450,0.9316784938510714,0.09975
12.78,15.26320631896355,7.125,0.03227112474031735,125,2450,0.9316784938510714,0.09975
15.215,15.261386342487928,7.25,0.03045114826469586,125,2450,0.9316786001314284,0.1015
7.665,15.261386342487928,7.25,0.03045114826469586,125,2450,0.9316786001314284,0.1015
12.775,15.261386342487928,7.25,0.03045114826469586,125,2450,0.9316786001314284,0.1015
12.285,15.261386342487928,7.25,0.03045114826469586,125,2450,0.9316786001314284,0.1015
16.880000000000003,15.261386342487928,7.25,0.03045114826469586,125,2450,0.9316786001314284,0.1015
11.71,15.261386342487928,7.25,0.03045114826469586,125,2450,0.9316786001314284,0.1015
14.265,15.26161113445162,7.28125,0.030675940228388043,125,2450,0.9316786275754372,0.1019375
8.675,15.265873264477284,7.375,0.03493807025405182,125,2450,0.9316787120535558,0.10325000000000001
12.705,15.265873264477284,7.375,0.03493807025405182,125,2450,0.9316787120535558,0.10325000000000001
16.57,15.265873264477284,7.375,0.03493807025405182,125,2450,0.9316787120535558,0.10325000000000001
15.955,15.265873264477284,7.375,0.03493807025405182,125,2450,0.9316787120535558,0.10325000000000001
12.32,15.265873264477284,7.375,0.03493807025405182,125,2450,0.9316787120535558,0.10325000000000001
12.83,15.265873264477284,7.375,0.03493807025405182,125,2450,0.9316787120535558,0.10325000000000001
12.96,15.269302936561685,7.5,0.03836774233845297,125,2450,0.9316788298136646,0.105
12.46,15.269302936561685,7.5,0.03836774233845297,125,2450,0.9316788298136646,0.105
14.515,15.269302936561685,7.5,0.03836774233845297,125,2450,0.9316788298136646,0.105
9.18,15.270602786385847,7.625,0.039667592162615506,125,2450,0.9316789536113197,0.10675
14.655,15.270602786385847,7.625,0.039667592162615506,125,2450,0.9316789536113197,0.10675
15.31,15.270602786385847,7.625,0.039667592162615506,125,2450,0.9316789536113197,0.10675
12.685,15.270602786385847,7.625,0.039667592162615506,125,2450,0.9316789536113197,0.10675
16.965,15.270602786385847,7.625,0.039667592162615506,125,2450,0.9316789536113197,0.10675
16.04,15.27306000492496,7.75,0.042124810701727355,125,2450,0.931679083649441,0.1085
26.165,15.27306000492496,7.75,0.042124810701727355,125,2450,0.931679083649441,0.1085
12.19,15.27306000492496,7.75,0.042124810701727355,125,2450,0.931679083649441,0.1085
10.4,15.27306000492496,7.75,0.042124810701727355,125,2450,0.931679083649441,0.1085
10.985,15.27306000492496,7.75,0.042124810701727355,125,2450,0.931679083649441,0.1085
5.6850000000000005,15.27306000492496,7.75,0.042124810701727355,125,2450,0.931679083649441,0.1085
13.7,15.27306000492496,7.75,0.042124810701727355,125,2450,0.931679083649441,0.1085
13.49,15.27306000492496,7.75,0.042124810701727355,125,2450,0.931679083649441,0.1085
9.88,15.27306000492496,7.75,0.042124810701727355,125,2450,0.931679083649441,0.1085
15.61,15.27306000492496,7.75,0.042124810701727355,125,2450,0.931679083649441,0.1085
11.425,15.27306000492496,7.75,0.042124810701727355,125,2450,0.931679083649441,0.1085
13.355,15.27306000492496,7.75,0.042124810701727355,125,2450,0.931679083649441,0.1085
14.03,15.276830097953187,7.875,0.045894903729955416,125,2450,0.931679220134301,0.11025
15.545,15.276830097953187,7.875,0.045894903729955416,125,2450,0.931679220134301,0.11025
8.115,15.276830097953187,7.875,0.045894903729955416,125,2450,0.931679220134301,0.11025
15.32,15.276830097953187,7.875,0.045894903729955416,125,2450,0.931679220134301,0.11025
12.13,15.276830097953187,7.875,0.045894903729955416,125,2450,0.931679220134301,0.11025
12.68,15.276830097953187,7.875,0.045894903729955416,125,2450,0.931679220134301,0.11025
10.425,15.276830097953187,7.875,0.045894903729955416,125,2450,0.931679220134301,0.11025
14.585,15.276830097953187,7.875,0.045894903729955416,125,2450,0.931679220134301,0.11025
15.580000000000002,15.276830097953187,7.875,0.045894903729955416,125,2450,0.931679220134301,0.11025
14.045,15.276830097953187,7.875,0.045894903729955416,125,2450,0.931679220134301,0.11025
12.485,15.276830097953187,7.875,0.045894903729955416,125,2450,0.931679220134301,0.11025
15.61,15.276830097953187,7.875,0.045894903729955416,125,2450,0.931679220134301,0.11025
11.645,15.276830097953187,7.875,0.045894903729955416,125,2450,0.931679220134301,0.11025
18.235,15.276830097953187,7.875,0.045894903729955416,125,2450,0.931679220134301,0.11025
14.505,15.279223405029512,8,0.04828821080628032,125,2450,0.9316793632755279,0.112
12.295,15.279223405029512,8,0.04828821080628032,125,2450,0.9316793632755279,0.112
15.315,15.279223405029512,8,0.04828821080628032,125,2450,0.9316793632755279,0.112
13.205,15.279223405029512,8,0.04828821080628032,125,2450,0.9316793632755279,0.112
13.395,15.279223405029512,8,0.04828821080628032,125,2450,0.9316793632755279,0.112
13.585,15.279223405029512,8,0.04828821080628032,125,2450,0.9316793632755279,0.112
14.315,15.279223405029512,8,0.04828821080628032,125,2450,0.9316793632755279,0.112
17.375,15.279223405029512,8,0.04828821080628032,125,2450,0.9316793632755279,0.112
15.325,15.279223405029512,8,0.04828821080628032,125,2450,0.9316793632755279,0.112
14.5,15.279223405029512,8,0.04828821080628032,125,2450,0.9316793632755279,0.112
10.855,15.276078244398391,8.125,0.045143050175159516,125,2450,0.9316795132861024,0.11375
7.805,15.276078244398391,8.125,0.045143050175159516,125,2450,0.9316795132861024,0.11375
12.64,15.276078244398391,8.125,0.045143050175159516,125,2450,0.9316795132861024,0.11375
5.755000000000001,15.276078244398391,8.125,0.045143050175159516,125,2450,0.9316795132861024,0.11375
15.685,15.276078244398391,8.125,0.045143050175159516,125,2450,0.9316795132861024,0.11375
10.21,15.276078244398391,8.125,0.045143050175159516,125,2450,0.9316795132861024,0.11375
16.72,15.276078244398391,8.125,0.045143050175159516,125,2450,0.9316795132861024,0.11375
12.760000000000002,15.276078244398391,8.125,0.045143050175159516,125,2450,0.9316795132861024,0.11375
12.475,15.276078244398391,8.125,0.045143050175159516,125,2450,0.9316795132861024,0.11375
8.379999999999999,15.276078244398391,8.125,0.045143050175159516,125,2450,0.9316795132861024,0.11375
15.49,15.276078244398391,8.125,0.045143050175159516,125,2450,0.9316795132861024,0.11375
9.25,15.276078244398391,8.125,0.045143050175159516,125,2450,0.9316795132861024,0.11375
12.405,15.276078244398391,8.125,0.045143050175159516,125,2450,0.9316795132861024,0.11375
10.825,15.276078244398391,8.125,0.045143050175159516,125,2450,0.9316795132861024,0.11375
12.75,15.276078244398391,8.125,0.045143050175159516,125,2450,0.9316795132861024,0.11375
12.9,15.276078244398391,8.125,0.045143050175159516,125,2450,0.9316795132861024,0.11375
12.41,15.281839441052703,8.25,0.05090424682947159,125,2450,0.9316796703823602,0.1155
12.495,15.281839441052703,8.25,0.05090424682947159,125,2450,0.9316796703823602,0.1155
10.855,15.281839441052703,8.25,0.05090424682947159,125,2450,0.9316796703823602,0.1155
12.425,15.281839441052703,8.25,0.05090424682947159,125,2450,0.9316796703823602,0.1155
14.21,15.281839441052703,8.25,0.05090424682947159,125,2450,0.9316796703823602,0.1155
13.815,15.281839441052703,8.25,0.05090424682947159,125,2450,0.9316796703823602,0.1155
12.72,15.281839441052703,8.25,0.05090424682947159,125,2450,0.9316796703823602,0.1155
14.475,15.281839441052703,8.25,0.05090424682947159,125,2450,0.9316796703823602,0.1155
24.495,15.301788449702071,8.375,0.07085325547883947,125,2450,0.9316798347839906,0.11725000000000001
13.645,15.301788449702071,8.375,0.07085325547883947,125,2450,0.9316798347839906,0.11725000000000001
12.765,15.301788449702071,8.375,0.07085325547883947,125,2450,0.9316798347839906,0.11725000000000001
18.185,15.301788449702071,8.375,0.07085325547883947,125,2450,0.9316798347839906,0.11725000000000001
17.41,15.301788449702071,8.375,0.07085325547883947,125,2450,0.9316798347839906,0.11725000000000001
13.245,15.301788449702071,8.375,0.07085325547883947,125,2450,0.9316798347839906,0.11725000000000001
14.605,15.301788449702071,8.375,0.07085325547883947,125,2450,0.9316798347839906,0.11725000000000001
12.84,15.301788449702071,8.375,0.07085325547883947,125,2450,0.9316798347839906,0.11725000000000001
18.89,15.301788449702071,8.375,0.07085325547883947,125,2450,0.9316798347839906,0.11725000000000001
13.31,15.301788449702071,8.375,0.07085325547883947,125,2450,0.9316798347839906,0.11725000000000001
13.505,15.301788449702071,8.375,0.07085325547883947,125,2450,0.9316798347839906,0.11725000000000001
13.89,15.304630155576035,8.5,0.07369496135280329,125,2450,0.9316800067140372,0.11900000000000001
10.245,15.304630155576035,8.5,0.07369496135280329,125,2450,0.9316800067140372,0.11900000000000001
20.35,15.304630155576035,8.5,0.07369496135280329,125,2450,0.9316800067140372,0.11900000000000001
15.3,15.304630155576035,8.5,0.07369496135280329,125,2450,0.9316800067140372,0.11900000000000001
15.69,15.304630155576035,8.5,0.07369496135280329,125,2450,0.9316800067140372,0.11900000000000001
13.965,15.304630155576035,8.5,0.07369496135280329,125,2450,0.9316800067140372,0.11900000000000001
17.42,15.304630155576035,8.5,0.07369496135280329,125,2450,0.9316800067140372,0.11900000000000001
14.96,15.304630155576035,8.5,0.07369496135280329,125,2450,0.9316800067140372,0.11900000000000001
17.34,15.304630155576035,8.5,0.07369496135280329,125,2450,0.9316800067140372,0.11900000000000001
14.905,15.304630155576035,8.5,0.07369496135280329,125,2450,0.9316800067140372,0.11900000000000001
11.47,15.304630155576035,8.5,0.07369496135280329,125,2450,0.9316800067140372,0.11900000000000001
11.99,15.304630155576035,8.5,0.07369496135280329,125,2450,0.9316800067140372,0.11900000000000001
13.575,15.309659390914884,8.625,0.07872419669165254,125,2450,0.9316801863988974,0.12075
29.79,15.309659390914884,8.625,0.07872419669165254,125,2450,0.9316801863988974,0.12075
13.695,15.309659390914884,8.625,0.07872419669165254,125,2450,0.9316801863988974,0.12075
12.15,15.309659390914884,8.625,0.07872419669165254,125,2450,0.9316801863988974,0.12075
14.345,15.309659390914884,8.625,0.07872419669165254,125,2450,0.9316801863988974,0.12075
15.5,15.309659390914884,8.625,0.07872419669165254,125,2450,0.9316801863988974,0.12075
14.91,15.309659390914884,8.625,0.07872419669165254,125,2450,0.9316801863988974,0.12075
13.725,15.311180580202974,8.708333333333334,0.08024538597974207,125,2450,0.9316803106103536,0.12191666666666667
9.875,15.311180580202974,8.75,0.08024538597974207,125,2450,0.9316803740683229,0.1225
14.345,15.311180580202974,8.75,0.08024538597974207,125,2450,0.9316803740683229,0.1225
13.785,15.31279483467023,8.875,0.08185964044699823,125,2450,0.931680569955419,0.12425
17.46,15.31279483467023,8.875,0.08185964044699823,125,2450,0.931680569955419,0.12425
14.260000000000002,15.31279483467023,8.875,0.08185964044699823,125,2450,0.931680569955419,0.12425
14.305,15.313651763312944,9,0.08271656908971181,125,2450,0.9316807742966458,0.126
13.645,15.313651763312944,9,0.08271656908971181,125,2450,0.9316807742966458,0.126
12.55,15.313651763312944,9,0.08271656908971181,125,2450,0.9316807742966458,0.126
14.415,15.313651763312944,9,0.08271656908971181,125,2450,0.9316807742966458,0.126
11.75,15.313651763312944,9,0.08271656908971181,125,2450,0.9316807742966458,0.126
13.29,15.313651763312944,9,0.08271656908971181,125,2450,0.9316807742966458,0.126
15.2,15.313651763312944,9,0.08271656908971181,125,2450,0.9316807742966458,0.126
12.09,15.313651763312944,9,0.08271656908971181,125,2450,0.9316807742966458,0.126
17.049999999999997,15.313651763312944,9,0.08271656908971181,125,2450,0.9316807742966458,0.126
18.62,15.313558054064774,9.020833333333334,0.0826228598415426,125,2450,0.931680809192236,0.1262916666666667
14.075,15.31411599936465,9.083333333333334,0.0831808051414189,125,2450,0.9316809153391579,0.12716666666666668
10.64,15.31411599936465,9.125,0.0831808051414189,125,2450,0.9316809873318167,0.12775
14.04,15.31411599936465,9.125,0.0831808051414189,125,2450,0.9316809873318167,0.12775
17.700000000000003,15.31411599936465,9.125,0.0831808051414189,125,2450,0.9316809873318167,0.12775
15.29,15.314000091418638,9.25,0.08306489719540622,125,2450,0.9316812093040993,0.1295
10.585,15.314000091418638,9.25,0.08306489719540622,125,2450,0.9316812093040993,0.1295
13.73,15.314000091418638,9.25,0.08306489719540622,125,2450,0.9316812093040993,0.1295
13.035,15.314000091418638,9.25,0.08306489719540622,125,2450,0.9316812093040993,0.1295
13.39,15.314000091418638,9.25,0.08306489719540622,125,2450,0.9316812093040993,0.1295
12.995,15.314000091418638,9.25,0.08306489719540622,125,2450,0.9316812093040993,0.1295
14.725,15.314000091418638,9.25,0.08306489719540622,125,2450,0.9316812093040993,0.1295
13.715,15.314000091418638,9.25,0.08306489719540622,125,2450,0.9316812093040993,0.1295
18.435,15.314000091418638,9.25,0.08306489719540622,125,2450,0.9316812093040993,0.1295
11.92,15.314000091418638,9.25,0.08306489719540622,125,2450,0.9316812093040993,0.1295
11.555,15.314000091418638,9.25,0.08306489719540622,125,2450,0.9316812093040993,0.1295
13.115,15.313795391532697,9.375,0.08286019730946492,125,2450,0.9316814404600154,0.13125
27.69,15.313795391532697,9.375,0.08286019730946492,125,2450,0.9316814404600154,0.13125
17.375,15.313795391532697,9.375,0.08286019730946492,125,2450,0.9316814404600154,0.13125
11.170000000000002,15.313795391532697,9.375,0.08286019730946492,125,2450,0.9316814404600154,0.13125
14.945,15.313795391532697,9.375,0.08286019730946492,125,2450,0.9316814404600154,0.13125
10.765,15.313795391532697,9.375,0.08286019730946492,125,2450,0.9316814404600154,0.13125
11.68,15.313795391532697,9.375,0.08286019730946492,125,2450,0.9316814404600154,0.13125
13.815,15.313795391532697,9.375,0.08286019730946492,125,2450,0.9316814404600154,0.13125
13.995,15.313795391532697,9.375,0.08286019730946492,125,2450,0.9316814404600154,0.13125
11.905,15.313795391532697,9.375,0.08286019730946492,125,2450,0.9316814404600154,0.13125
14.065,15.313795391532697,9.375,0.08286019730946492,125,2450,0.9316814404600154,0.13125
13.915,15.313795391532697,9.375,0.08286019730946492,125,2450,0.9316814404600154,0.13125
10.41,15.313795391532697,9.375,0.08286019730946492,125,2450,0.9316814404600154,0.13125
12.34,15.312607704525757,9.5,0.08167251030252487,125,2450,0.9316816810494408,0.133
14.76,15.312607704525757,9.5,0.08167251030252487,125,2450,0.9316816810494408,0.133
14.645,15.312607704525757,9.5,0.08167251030252487,125,2450,0.9316816810494408,0.133
12.98,15.312607704525757,9.5,0.08167251030252487,125,2450,0.9316816810494408,0.133
15.495,15.312607704525757,9.5,0.08167251030252487,125,2450,0.9316816810494408,0.133
